Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Goldberg L.R., Mouti S.","26537397100;57202419572;","Sustainable investing and the cross-section of returns and maximum drawdown",2022,"Journal of Finance and Data Science","8",,,"353","387",,,"10.1016/j.jfds.2022.11.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146008285&doi=10.1016%2fj.jfds.2022.11.002&partnerID=40&md5=69054972645baf36cfc72af77d41713a","Consortium for Data Analytics in Risk, UC Berkeley; Department of Statistics and Applied Probability, UC Santa Barbara; Aperio by BlackRock, Sausalito; Department of Economics, UC Berkeley","Goldberg, L.R., Consortium for Data Analytics in Risk, UC Berkeley, Aperio by BlackRock, Sausalito, Department of Economics, UC Berkeley; Mouti, S., Consortium for Data Analytics in Risk, UC Berkeley, Department of Statistics and Applied Probability, UC Santa Barbara","Mouti, S.; Consortium for Data Analytics in Risk, email: smouti@pstat.ucsb.edu",,"KeAi Communications Co.",24059188,,,,"English","J. Finance Data Sci.",Article,"Final","All Open Access, Gold",Scopus,2-s2.0-85146008285
"Parlour C.A., Rajan U., Zhu H.","6602598218;6603671212;56102566700;","When FinTech Competes for Payment Flows",2022,"Review of Financial Studies","35","11",,"4985","5024",,4,"10.1093/rfs/hhac022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85145307815&doi=10.1093%2frfs%2fhhac022&partnerID=40&md5=d2057aa59403fd3116349ef6a64eb36c","Haas School of Business, University of California-Berkeley, United States; Stephen M. Ross School of Business, University of Michigan, United States; MIT Sloan School of Management, NBER, United States","Parlour, C.A., Haas School of Business, University of California-Berkeley, United States; Rajan, U., Stephen M. Ross School of Business, University of Michigan, United States; Zhu, H., MIT Sloan School of Management, NBER, United States","Rajan, U.; Stephen M. Ross School of Business, United States; email: urajan@umich.edu",,"Oxford University Press",08939454,,,,"English","Rev. Financ. Stud.",Review,"Final","",Scopus,2-s2.0-85145307815
"Priyadarshini I., Sahu S., Kumar R., Taniar D.","57189072220;57658026800;57198684981;7003899641;","A machine-learning ensemble model for predicting energy consumption in smart homes",2022,"Internet of Things (Netherlands)","20",,"100636","","",,7,"10.1016/j.iot.2022.100636","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141775424&doi=10.1016%2fj.iot.2022.100636&partnerID=40&md5=e0bdd9b197f29c79047d5dee10dac155","School of Information, University of California, Berkeley, United States; Department of Computer Science and Engineering, Bengal Institute of Technology, India; Department of Computer Science and Engineering, GIET University, India; Faculty of Information Technology, Monash University, Australia","Priyadarshini, I., School of Information, University of California, Berkeley, United States; Sahu, S., Department of Computer Science and Engineering, Bengal Institute of Technology, India; Kumar, R., Department of Computer Science and Engineering, GIET University, India; Taniar, D., Faculty of Information Technology, Monash University, Australia","Taniar, D.; Faculty of Information Technology, Australia; email: David.Taniar@monash.edu",,"Elsevier B.V.",25426605,,,,"English","Internet. Thing.",Article,"Final","",Scopus,2-s2.0-85141775424
"Hung D.Y., Rundall T.G., Lee J., Khandel N., Shortell S.M.","13008264500;7004198916;57225064278;57957294300;7101883588;","Managing Through a Pandemic: A Daily Management System for COVID-19 Response and Recovery",2022,"Journal of Healthcare Management","67","6",,"446","457",,1,"10.1097/JHM-D-21-00319","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141526166&doi=10.1097%2fJHM-D-21-00319&partnerID=40&md5=14f3e47a295c0236e19ccd9a489e2e36","School of Public Health, University of California at Berkeley, Berkeley, CA, United States","Hung, D.Y., School of Public Health, University of California at Berkeley, Berkeley, CA, United States; Rundall, T.G., School of Public Health, University of California at Berkeley, Berkeley, CA, United States; Lee, J., School of Public Health, University of California at Berkeley, Berkeley, CA, United States; Khandel, N., School of Public Health, University of California at Berkeley, Berkeley, CA, United States; Shortell, S.M., School of Public Health, University of California at Berkeley, Berkeley, CA, United States","Hung, D.Y.; School of Public Health, United States; email: dorothy.hung@berkeley.edu",,"Lippincott Williams and Wilkins",10969012,,JHMAF,"36350582","English","J. Healthc. Manage.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85141526166
"Chatman J.A., Sharps D., Mishra S., Kray L.J., North M.S.","6602081284;57207827093;57701227500;6701497925;36167298700;","Agentic but not warm: Age-gender interactions and the consequences of stereotype incongruity perceptions for middle-aged professional women",2022,"Organizational Behavior and Human Decision Processes","173",,"104190","","",,7,"10.1016/j.obhdp.2022.104190","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140713073&doi=10.1016%2fj.obhdp.2022.104190&partnerID=40&md5=4830a70f58ae13550ac03497ca75e31a","University of California, Berkeley, United States; Pinterest, United States; New York University, United States","Chatman, J.A., University of California, Berkeley, United States; Sharps, D., Pinterest, United States; Mishra, S., University of California, Berkeley, United States; Kray, L.J., University of California, Berkeley, United States; North, M.S., New York University, United States","Chatman, J.A.; University of California, United States; email: chatman@berkeley.edu",,"Academic Press Inc.",07495978,,OBDPF,,"English","Organ. Behav. Hum. Decis. Processes",Article,"Final","All Open Access, Hybrid Gold",Scopus,2-s2.0-85140713073
"Mukherjee T., DebRoy T., Lienert T.J., Maloy S.A., Lear C.R., Hosemann P.","57209088455;7006104950;6603624559;7006783002;56452810800;23099630500;","Tempering kinetics during multilayer laser additive manufacturing of a ferritic steel",2022,"Journal of Manufacturing Processes","83",,,"105","115",,2,"10.1016/j.jmapro.2022.08.061","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137176775&doi=10.1016%2fj.jmapro.2022.08.061&partnerID=40&md5=58be72ff37f3a2e009a55d064e953af4","Department of Materials Science and Engineering, The Pennsylvania State University, University Park, PA  16802, United States; Optomec, Inc, Albuquerque, NM  87109, United States; Reactor Materials and Mechanical Design, Pacific Northwest National Laboratory, Richland, WA  99354, United States; MPA-CINT, Los Alamos National Laboratory, Los Alamos, NM  87545, United States; Department of Nuclear Engineering, University of California, Berkeley, CA  94704, United States","Mukherjee, T., Department of Materials Science and Engineering, The Pennsylvania State University, University Park, PA  16802, United States; DebRoy, T., Department of Materials Science and Engineering, The Pennsylvania State University, University Park, PA  16802, United States; Lienert, T.J., Optomec, Inc, Albuquerque, NM  87109, United States; Maloy, S.A., Reactor Materials and Mechanical Design, Pacific Northwest National Laboratory, Richland, WA  99354, United States; Lear, C.R., MPA-CINT, Los Alamos National Laboratory, Los Alamos, NM  87545, United States; Hosemann, P., Department of Nuclear Engineering, University of California, Berkeley, CA  94704, United States","DebRoy, T.; Department of Materials Science and Engineering, United States; email: debroy@psu.edu",,"Elsevier Ltd",15266125,,,,"English","J. Manuf. Processes",Article,"Final","",Scopus,2-s2.0-85137176775
"Priyadarshini I., Alkhayyat A., Obaid A.J., Sharma R.","57189072220;58255243400;57191035864;56924116800;","Water pollution reduction for sustainable urban development using machine learning techniques",2022,"Cities","130",,"103970","","",,4,"10.1016/j.cities.2022.103970","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137027087&doi=10.1016%2fj.cities.2022.103970&partnerID=40&md5=3f09bdd1098dbbbabac53d328a4264f6","School of Information, University of California Berkeley, United States; College of Technical Engineering, The Islamic University, Najaf, Iraq; Faculty of Computer Science and Mathematics, University of Kufa, Iraq; Department of Electronics & Communication Engineering, Faculty of Engineering and Technology, SRM Institute of Science and Technology, NCR Campus, Delhi- NCR Campus, Delhi-Meerut Road, Modinagar, UP, Ghaziabad, India","Priyadarshini, I., School of Information, University of California Berkeley, United States; Alkhayyat, A., College of Technical Engineering, The Islamic University, Najaf, Iraq; Obaid, A.J., Faculty of Computer Science and Mathematics, University of Kufa, Iraq; Sharma, R., Department of Electronics & Communication Engineering, Faculty of Engineering and Technology, SRM Institute of Science and Technology, NCR Campus, Delhi- NCR Campus, Delhi-Meerut Road, Modinagar, UP, Ghaziabad, India","Sharma, R.; Department of Electronics & Communication Engineering, NCR Campus, Delhi- NCR Campus, Delhi-Meerut Road, Modinagar, UP, India; email: rohitapece@gmail.com",,"Elsevier Ltd",02642751,,,,"English","Cities",Article,"Final","",Scopus,2-s2.0-85137027087
"Feldman M., Fleming L., Heaton S., Desai S., Teece D.","7402261132;57203215454;57203548054;24757825100;6701775408;","Uncommon methods and metrics for local entrepreneurial ecosystems",2022,"Research Policy","51","9","104583","","",,1,"10.1016/j.respol.2022.104583","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132716711&doi=10.1016%2fj.respol.2022.104583&partnerID=40&md5=cc98329959e20e5974742151c5053ed3","Watts College of Public Service and Community Solutions, Arizona State University, Phoenix, AZ, United States; College of Engineering, Haas School of Business, UC Berkeley, United States; Leavey School of Business, Santa Clara University, Santa Clara, CA, United States; Paul H. O'Neill School of Public and Environmental Affairs, Indiana University, United States; Institute for Business Innovation, Haas School of Business, UC Berkeley, United States; Executive Chairman, Berkeley Research Group","Feldman, M., Watts College of Public Service and Community Solutions, Arizona State University, Phoenix, AZ, United States; Fleming, L., College of Engineering, Haas School of Business, UC Berkeley, United States; Heaton, S., Leavey School of Business, Santa Clara University, Santa Clara, CA, United States; Desai, S., Paul H. O'Neill School of Public and Environmental Affairs, Indiana University, United States; Teece, D., Institute for Business Innovation, Haas School of Business, UC Berkeley, United States, Executive Chairman, Berkeley Research Group","Feldman, M.; Watts College of Public Service and Community Solutions, United States; email: maryann.feldman@asu.edu",,"Elsevier B.V.",00487333,,REPYB,,"English","Res Policy",Article,"Final","",Scopus,2-s2.0-85132716711
"Veronica Santelices M., Wilson M.","57720479100;55547134983;","Aligning teacher assessments and teacher learning through a teacher learning progression",2022,"Educational Assessment, Evaluation and Accountability","34","4",,"509","532",,,"10.1007/s11092-022-09388-w","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131076936&doi=10.1007%2fs11092-022-09388-w&partnerID=40&md5=a1543e10b8790dc62d343f88599dfbb3","Pontificia Universidad Católica de Chile, Santiago, Chile; University of California, Berkeley, United States","Veronica Santelices, M., Pontificia Universidad Católica de Chile, Santiago, Chile; Wilson, M., University of California, Berkeley, United States","Veronica Santelices, M.; Pontificia Universidad Católica de ChileChile; email: vsanteli@uc.cl",,"Springer Science and Business Media B.V.",18748597,,,,"English","educ. Assess. Eval. Account.",Article,"Final","",Scopus,2-s2.0-85131076936
"Guo Y., Luo X.R., Li D.","58250747700;12344760100;58251188200;","Hierarchical Inconsistency: A Monitoring Mechanism to Reduce Securities Fraud in Emerging Markets",2022,"Organization Science","33","6",,"2187","2208",,2,"10.1287/orsc.2021.1541","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85130882653&doi=10.1287%2forsc.2021.1541&partnerID=40&md5=2c03a7ddc7dce71caa760999445b20bc","Department of Innovation, Entrepreneurship and Strategy, School of Economics and Management, Tsinghua University, Beijing, 100084, China; Area of Entrepreneurship and Family Enterprise, INSEAD, Fontainebleau, F-77305 Cedex, France; Department of Sociology, University of California, Berkeley, Berkeley, CA  94720, United States","Guo, Y., Department of Innovation, Entrepreneurship and Strategy, School of Economics and Management, Tsinghua University, Beijing, 100084, China; Luo, X.R., Area of Entrepreneurship and Family Enterprise, INSEAD, Fontainebleau, F-77305 Cedex, France; Li, D., Department of Sociology, University of California, Berkeley, Berkeley, CA  94720, United States","Guo, Y.; Department of Innovation, China; email: guoyd3@sem.tsinghua.edu.cn
Luo, X.R.; Area of Entrepreneurship and Family Enterprise, France; email: xiaowei.luo@insead.edu
Li, D.; Department of Sociology, United States; email: danyangli@berkeley.edu",,"INFORMS Inst.for Operations Res.and the Management Sciences",10477039,,,,"English","Organ. Sci.",Article,"Final","",Scopus,2-s2.0-85130882653
"Lix K., Goldberg A., Srivastava S.B., Valentine M.A.","57196034328;37107642600;37089600600;24765781400;","Aligning Differences: Discursive Diversity and Team Performance",2022,"Management Science","68","11",,"8430","8448",,7,"10.1287/mnsc.2021.4274","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85130536006&doi=10.1287%2fmnsc.2021.4274&partnerID=40&md5=28eac20eac72aba6122b29984fb723a8","Stanford University, Stanford, CA  94305, United States; University of California, Berkeley, CA  94720, United States","Lix, K., Stanford University, Stanford, CA  94305, United States; Goldberg, A., Stanford University, Stanford, CA  94305, United States; Srivastava, S.B., University of California, Berkeley, CA  94720, United States; Valentine, M.A., Stanford University, Stanford, CA  94305, United States","Lix, K.; Stanford UniversityUnited States; email: klix@alumni.stanford.edu",,"INFORMS Inst.for Operations Res.and the Management Sciences",00251909,,MSCIA,,"English","Manage Sci",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85130536006
"Brutger R., Li S.","56556884300;57226032004;","Institutional Design, Information Transmission, and Public Opinion: Making the Case for Trade",2022,"Journal of Conflict Resolution","66","10",,"1881","1907",,2,"10.1177/00220027221085072","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129300276&doi=10.1177%2f00220027221085072&partnerID=40&md5=1a074e55838142f3dc591f689f701391","Travers Department of Political Science, University of California, Berkeley, CA, United States; Department of Political Science, University of PennsylvaniaPA, United States","Brutger, R., Travers Department of Political Science, University of California, Berkeley, CA, United States; Li, S., Department of Political Science, University of PennsylvaniaPA, United States","Brutger, R.; Travers Department of Political Science, United States; email: brutger@berkeley.edu",,"SAGE Publications Inc.",00220027,,,,"English","J. Confl. Resolut.",Article,"Final","All Open Access, Hybrid Gold",Scopus,2-s2.0-85129300276
"Puglieri F.N., Salvador R., Romero-Hernandez O., Escrivão Filho E., Piekarski C.M., de Francisco A.C., Ometto A.R.","50162133600;57189687832;7801581046;55203226200;55631313000;55908874100;14066545600;","Strategic planning oriented to circular business models: A decision framework to promote sustainable development",2022,"Business Strategy and the Environment","31","7",,"3254","3273",,10,"10.1002/bse.3074","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127483971&doi=10.1002%2fbse.3074&partnerID=40&md5=2d0758ba5bbded520f252cc96dcb592f","Sustainable Production Systems Laboratory (LESP), Department of Industrial Engineering, Universidade Tecnológica Federal do Paraná (UTFPR), Ponta Grossa, Brazil; Department of Engineering Technology and Didactics, Technical University of Denmark (DTU), Ballerup, Denmark; Haas School of Business, University of California, Berkeley, Berkeley, CA, United States; São Carlos Engineering School, Production Engineering Department, Universidade de São Paulo, São Paulo, Brazil; Sustainable Production Systems Laboratory (LESP), Universidade Tecnológica Federal do Paraná (UTFPR), Ponta Grossa, Brazil","Puglieri, F.N., Sustainable Production Systems Laboratory (LESP), Department of Industrial Engineering, Universidade Tecnológica Federal do Paraná (UTFPR), Ponta Grossa, Brazil; Salvador, R., Department of Engineering Technology and Didactics, Technical University of Denmark (DTU), Ballerup, Denmark; Romero-Hernandez, O., Haas School of Business, University of California, Berkeley, Berkeley, CA, United States; Escrivão Filho, E., São Carlos Engineering School, Production Engineering Department, Universidade de São Paulo, São Paulo, Brazil; Piekarski, C.M., Sustainable Production Systems Laboratory (LESP), Universidade Tecnológica Federal do Paraná (UTFPR), Ponta Grossa, Brazil; de Francisco, A.C., Sustainable Production Systems Laboratory (LESP), Universidade Tecnológica Federal do Paraná (UTFPR), Ponta Grossa, Brazil; Ometto, A.R., São Carlos Engineering School, Production Engineering Department, Universidade de São Paulo, São Paulo, Brazil","Puglieri, F.N.; Sustainable Production Systems Laboratory (LESP), 330 Doutor Washington Subtil Chueire St., PR, Brazil; email: puglieri@utfpr.edu.br",,"John Wiley and Sons Ltd",09644733,,,,"English","Bus. Strategy Environ.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85127483971
"Dąbrowska J., Almpanopoulou A., Brem A., Chesbrough H., Cucino V., Di Minin A., Giones F., Hakala H., Marullo C., Mention A.-L., Mortara L., Nørskov S., Nylund P.A., Oddo C.M., Radziwon A., Ritala P.","55931245500;57192980093;23984395500;6603859674;57130965100;23987869500;36458436900;36915070700;57201952785;56289905900;23973653700;52364468100;56518077700;16176089500;56127061300;24778958800;","Digital transformation, for better or worse: a critical multi-level research agenda",2022,"R and D Management","52","5",,"930","954",,30,"10.1111/radm.12531","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126360201&doi=10.1111%2fradm.12531&partnerID=40&md5=7464c8c18baf0d66f7d32b679d9e4919","School of Management, College of Business and Law, RMIT University, 445 Swanston Street, Melbourne, VIC  3000, Australia; School of Business and Management, LUT University, P.O. Box 20, Lappeenranta, FI-53851, Finland; Institute of Entrepreneurship and Innovation Science, University of Stuttgart, Stuttgart, 70569, Germany; The Mads Clausen Institute, University of Southern Denmark, Sønderborg, 6400, Denmark; Haas School of Business, University of California, Berkeley, CA  94720, United States; Maire Tecnimont of Open Innovation, Luiss University, Rome, 00197, Italy; Institute of Management and EMBEDS Department, Sant’Anna School of Advanced Studies, Pisa, 56127, Italy; College of Business, RMIT University, Melbourne, 3000, Australia; Tampere University, Visiting, Tampere, 33100, Finland; Singapore University of Social Sciences, Research Fellow599494, Singapore; INESC TEC, Visiting Scholar, Porto, 4200-465, Portugal; Centre for Technology Management, Institute for Manufacturing, University of Cambridge, Cambridge, CB3 0FS, United Kingdom; Business Development and Technology, Aarhus BSS, Aarhus University, Herning, 7400, Denmark; BioRobotics Institute, Sant’Anna School of Advanced Studies, Pontedera, Pisa, 56025, Italy","Dąbrowska, J., School of Management, College of Business and Law, RMIT University, 445 Swanston Street, Melbourne, VIC  3000, Australia; Almpanopoulou, A., School of Business and Management, LUT University, P.O. Box 20, Lappeenranta, FI-53851, Finland; Brem, A., Institute of Entrepreneurship and Innovation Science, University of Stuttgart, Stuttgart, 70569, Germany, The Mads Clausen Institute, University of Southern Denmark, Sønderborg, 6400, Denmark; Chesbrough, H., Haas School of Business, University of California, Berkeley, CA  94720, United States, Maire Tecnimont of Open Innovation, Luiss University, Rome, 00197, Italy; Cucino, V., Institute of Management and EMBEDS Department, Sant’Anna School of Advanced Studies, Pisa, 56127, Italy; Di Minin, A., Institute of Management and EMBEDS Department, Sant’Anna School of Advanced Studies, Pisa, 56127, Italy; Giones, F., Institute of Entrepreneurship and Innovation Science, University of Stuttgart, Stuttgart, 70569, Germany; Hakala, H., School of Business and Management, LUT University, P.O. Box 20, Lappeenranta, FI-53851, Finland; Marullo, C., Institute of Management and EMBEDS Department, Sant’Anna School of Advanced Studies, Pisa, 56127, Italy; Mention, A.-L., College of Business, RMIT University, Melbourne, 3000, Australia, Tampere University, Visiting, Tampere, 33100, Finland, Singapore University of Social Sciences, Research Fellow599494, Singapore, INESC TEC, Visiting Scholar, Porto, 4200-465, Portugal; Mortara, L., Centre for Technology Management, Institute for Manufacturing, University of Cambridge, Cambridge, CB3 0FS, United Kingdom; Nørskov, S., Business Development and Technology, Aarhus BSS, Aarhus University, Herning, 7400, Denmark; Nylund, P.A., Institute of Entrepreneurship and Innovation Science, University of Stuttgart, Stuttgart, 70569, Germany; Oddo, C.M., BioRobotics Institute, Sant’Anna School of Advanced Studies, Pontedera, Pisa, 56025, Italy; Radziwon, A., Haas School of Business, University of California, Berkeley, CA  94720, United States, Business Development and Technology, Aarhus BSS, Aarhus University, Herning, 7400, Denmark; Ritala, P., School of Business and Management, LUT University, P.O. Box 20, Lappeenranta, FI-53851, Finland","Dąbrowska, J.; School of Management, 445 Swanston Street, Australia; email: justyna.dabrowska@rmit.edu.au",,"John Wiley and Sons Inc",00336807,,,,"English","R D Manage.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85126360201
"Yu S., Fleming L.","57196002968;57203215454;","Regional crowdfunding and high tech entrepreneurship",2022,"Research Policy","51","9","104348","","",,5,"10.1016/j.respol.2021.104348","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85114822687&doi=10.1016%2fj.respol.2021.104348&partnerID=40&md5=65e868f8dab8412128e617f1c10aca93","Carlson School of Management, University of Minnesota, Minneapolis, MN, United States; Fung Institute for Engineering Leadership, University of California, Berkeley, CA, United States","Yu, S., Carlson School of Management, University of Minnesota, Minneapolis, MN, United States; Fleming, L., Fung Institute for Engineering Leadership, University of California, Berkeley, CA, United States","Fleming, L.; Fung Institute for Engineering Leadership, United States; email: lfleming@berkeley.edu",,"Elsevier B.V.",00487333,,REPYB,,"English","Res Policy",Article,"Final","All Open Access, Hybrid Gold",Scopus,2-s2.0-85114822687
"Jain V., Chatterjee J.M., Priyadarshini I., Al-Turjman F.","57192707657;57196119176;57189072220;20336944100;","Deep learning for healthcare decision making",2022,"Deep Learning for Healthcare Decision Making",,,,"1","312",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85152579073&partnerID=40&md5=a01de49c308fa647496343d33f260a5d","Computer Science and Engineering (CSE), Sharda University, IND; Department of IT, Lord Buddha Education Foundation, Nepal; School of Information, University of California, Berkeley, United States; Department of Artificial Intelligence Engineering and Director Research Center for AI and IoT, Near East University, Turkey","Jain, V., Computer Science and Engineering (CSE), Sharda University, IND; Chatterjee, J.M., Department of IT, Lord Buddha Education Foundation, Nepal; Priyadarshini, I., School of Information, University of California, Berkeley, United States; Al-Turjman, F., Department of Artificial Intelligence Engineering and Director Research Center for AI and IoT, Near East University, Turkey","Jain, V.; Computer Science and Engineering (CSE), ",,"River Publishers",,9788770223881; 9788770223898,,,"English","Deep Learn. for Healthc. Decis. Mak.",Book,"Final","",Scopus,2-s2.0-85152579073
"Chugg B., Rothbacher N., Feng A., Long X., Ho D.E.","57197861164;57857288000;57858001000;57857288100;25629650100;","Detecting Environmental Violations with Satellite Imagery in Near Real Time: Land Application under the Clean Water Act",2022,"International Conference on Information and Knowledge Management, Proceedings",,,,"3052","3062",,,"10.1145/3511808.3557104","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140845704&doi=10.1145%2f3511808.3557104&partnerID=40&md5=e96a36c8713a70d7a6086595405fd200","Stanford University, Stanford, CA, United States; University of California, Berkeley, CA, United States; California Institute of Technology, Pasadena, CA, United States","Chugg, B., Stanford University, Stanford, CA, United States; Rothbacher, N., Stanford University, Stanford, CA, United States; Feng, A., University of California, Berkeley, CA, United States; Long, X., California Institute of Technology, Pasadena, CA, United States; Ho, D.E., Stanford University, Stanford, CA, United States",,,"Association for Computing Machinery",,9781450392365,,,"English","Int Conf Inf Knowledge Manage",Conference Paper,"Final","All Open Access, Green",Scopus,2-s2.0-85140845704
"Qin G., Yan Q., Kammen D.M., Shi C., Xu C.","57205627949;7201665312;7004564550;57852124300;57191922482;","Robust optimal dispatching of integrated electricity and gas system considering refined power-to-gas model under the dual carbon target",2022,"Journal of Cleaner Production","371",,"133451","","",,6,"10.1016/j.jclepro.2022.133451","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136457024&doi=10.1016%2fj.jclepro.2022.133451&partnerID=40&md5=46662c449ea49e75c4f6875e2acb2f96","School of Economic & Management, North China Electric Power University, Beijing, 102206, China; Beijing Key Laboratory of New Energy & Low Carbon Development, North China Electric Power University, Beijing, 102206, China; Renewable and Appropriate Energy Laboratory, University of California, Berkeley, CA  94720, United States; Energy and Resources Group, University of California, Berkeley, CA  94720, United States; Goldman School of Public Policy, University of California, Berkeley, CA  94720, United States; Department of Nuclear Engineering, University of California, Berkeley, CA  94720, United States","Qin, G., School of Economic & Management, North China Electric Power University, Beijing, 102206, China, Beijing Key Laboratory of New Energy & Low Carbon Development, North China Electric Power University, Beijing, 102206, China, Renewable and Appropriate Energy Laboratory, University of California, Berkeley, CA  94720, United States, Energy and Resources Group, University of California, Berkeley, CA  94720, United States; Yan, Q., School of Economic & Management, North China Electric Power University, Beijing, 102206, China, Beijing Key Laboratory of New Energy & Low Carbon Development, North China Electric Power University, Beijing, 102206, China; Kammen, D.M., Renewable and Appropriate Energy Laboratory, University of California, Berkeley, CA  94720, United States, Energy and Resources Group, University of California, Berkeley, CA  94720, United States, Goldman School of Public Policy, University of California, Berkeley, CA  94720, United States, Department of Nuclear Engineering, University of California, Berkeley, CA  94720, United States; Shi, C., School of Economic & Management, North China Electric Power University, Beijing, 102206, China, Beijing Key Laboratory of New Energy & Low Carbon Development, North China Electric Power University, Beijing, 102206, China; Xu, C., School of Economic & Management, North China Electric Power University, Beijing, 102206, China, Beijing Key Laboratory of New Energy & Low Carbon Development, North China Electric Power University, Beijing, 102206, China","Qin, G.; School of Economic & Management, China; email: qinguangyu@ncepu.edu.cn",,"Elsevier Ltd",09596526,,JCROE,,"English","J. Clean. Prod.",Review,"Final","",Scopus,2-s2.0-85136457024
"Strielkowski W., Samoilikova A., Smutka L., Civín L., Lieonov S.","36620065300;56677890400;30567922800;57218140451;57889766600;","Dominant trends in intersectoral research on funding innovation in business companies: A bibliometric analysis approach",2022,"Journal of Innovation and Knowledge","7","4","100271","","",,6,"10.1016/j.jik.2022.100271","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140805465&doi=10.1016%2fj.jik.2022.100271&partnerID=40&md5=5a502c00013c41739068e5368e8d8524","University of California, Berkeley, Department of Agricultural and Resource Economics, 303 Giannini Hall, Berkeley, CA, United States; Czech University of Life Sciences Prague, Department of Trade and Finance, Faculty of Economics and Management, Kamýcká 129, Prague, 165 00, Czech Republic; Sumy State University, Rymskogo-Korsakova str. 2, Sumy, 40007, Ukraine","Strielkowski, W., University of California, Berkeley, Department of Agricultural and Resource Economics, 303 Giannini Hall, Berkeley, CA, United States, Czech University of Life Sciences Prague, Department of Trade and Finance, Faculty of Economics and Management, Kamýcká 129, Prague, 165 00, Czech Republic; Samoilikova, A., Sumy State University, Rymskogo-Korsakova str. 2, Sumy, 40007, Ukraine; Smutka, L., Czech University of Life Sciences Prague, Department of Trade and Finance, Faculty of Economics and Management, Kamýcká 129, Prague, 165 00, Czech Republic; Civín, L., Czech University of Life Sciences Prague, Department of Trade and Finance, Faculty of Economics and Management, Kamýcká 129, Prague, 165 00, Czech Republic; Lieonov, S., Sumy State University, Rymskogo-Korsakova str. 2, Sumy, 40007, Ukraine","Strielkowski, W.; University of California, 303 Giannini Hall, United States; email: strielkowski@berkeley.edu",,"Elsevier B.V.",25307614,,,,"English","J. Innov. Knowl.",Article,"Final","All Open Access, Gold",Scopus,2-s2.0-85140805465
"Parvez Farazi N., Zou B., Tulabandhula T.","57226122514;55558490100;25925562700;","Dynamic On-Demand Crowdshipping Using Constrained and Heuristics-Embedded Double Dueling Deep Q-Network",2022,"Transportation Research Part E: Logistics and Transportation Review","166",,"102890","","",,2,"10.1016/j.tre.2022.102890","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138027400&doi=10.1016%2fj.tre.2022.102890&partnerID=40&md5=7ac8daa67d6fe095e906c304892f273f","Department of Civil, Materials, and Environmental Engineering, University of Illinois Chicago, United States; Department of Civil and Environmental Engineering, University of California, Berkeley, United States; Department of Information and Decision Sciences, University of Illinois Chicago, United States","Parvez Farazi, N., Department of Civil, Materials, and Environmental Engineering, University of Illinois Chicago, United States; Zou, B., Department of Civil, Materials, and Environmental Engineering, University of Illinois Chicago, United States, Department of Civil and Environmental Engineering, University of California, Berkeley, United States; Tulabandhula, T., Department of Information and Decision Sciences, University of Illinois Chicago, United States","Zou, B.; Department of Civil, United States; email: bzou@uic.edu",,"Elsevier Ltd",13665545,,,,"English","Transp. Res. Part E Logist. Transp. Rev.",Article,"Final","",Scopus,2-s2.0-85138027400
