Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Romer C.D.","6603670579;","Lessons from Fiscal Policy in the Pandemic: The ODE Distinguished Economist Award Lecture",2022,"American Economist","67","2",,"164","182",,,"10.1177/05694345221104978","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131450663&doi=10.1177%2f05694345221104978&partnerID=40&md5=5267b2ddd93257ec9b1f1d1d40d0e152","University of California, Berkeley, CA, United States","Romer, C.D., University of California, Berkeley, CA, United States","Romer, C.D.; University of CaliforniaUnited States; email: cromer@berkeley.edu",,"SAGE Publications Inc.",05694345,,,,"English","Am. Econ.",Article,"Final","",Scopus,2-s2.0-85131450663
"Guerrero O.A., Castañeda G., Trujillo G., Hackett L., Chávez-Juárez F.","55511204700;55915716200;57223910197;57223905134;56922327500;","Subnational sustainable development: The role of vertical intergovernmental transfers in reaching multidimensional goals",2022,"Socio-Economic Planning Sciences","83",,"101155","","",,9,"10.1016/j.seps.2021.101155","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119268466&doi=10.1016%2fj.seps.2021.101155&partnerID=40&md5=f96ebc107c69808d2b334c01b6d24622","Department of Economics, University College London, United Kingdom; The Alan Turing Institute, United Kingdom; Centro de Investigación y Docencia Económica, Mexico; Centro de Estudios Demográficos, Urbanos y Ambientales, El Colegio de México, Mexico; UC Berkeley, Department of Agricultural and Resource Economics, United States; CORESO - Collaborative Research Solutions, Switzerland","Guerrero, O.A., Department of Economics, University College London, United Kingdom, The Alan Turing Institute, United Kingdom; Castañeda, G., Centro de Investigación y Docencia Económica, Mexico; Trujillo, G., Centro de Estudios Demográficos, Urbanos y Ambientales, El Colegio de México, Mexico; Hackett, L., UC Berkeley, Department of Agricultural and Resource Economics, United States; Chávez-Juárez, F., CORESO - Collaborative Research Solutions, Switzerland","Guerrero, O.A.; Department of Economics, United Kingdom; email: oguerrero@turing.ac.uk",,"Elsevier Ltd",00380121,,,,"English","Socio-Econ. Plann. Sci.",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85119268466
"Cadman T., Chappel B., Ahlström H., Bose A., Basak B., Bradley T., Breakey H., Buckwell A., Coutinho D.R., Dembek K., Junqueira G., Dey S.R., Ferrando T., Young A.F., Hales R., Islam M.W., Karki S., Koju U., Kun Z., Kurniasari D.R., Maraseni T., Marshallsay R., Miola I., Morgan E.A., Nurfatriani F., Oor B., Park S., Pilger C., Prol F.M., Radunsky K., Reddy A.A., Roppongi H., Salminah M., Sarker T., Sharma S., Shresta A., Sjåfjell B., Taylor C., Theuretzbacher T., Truman R., von Herzen D.B., Wood G., York J., Zak S., Uz Zaman K.A.","55068099100;57945476600;57196374767;55159206800;57945440900;57418124500;34771073600;57217308936;56538084800;36666144500;57945405100;57208142466;56376638900;57945423300;55676497000;57196195525;56708249300;56449396000;57218281355;57217165663;15126996400;57945459400;57212969297;56381990800;56800957800;57945528500;55611916000;57945494600;55601573900;16043890200;57873633200;57126302500;57200793218;55744729400;57221072616;57945512500;56528513000;57202437681;57945405200;57945459700;57945512600;36009461000;57189505156;57945459600;57945459800;","Sustainable development and finance post-pandemic - future directions and challenges",2022,"De Gruyter Handbook of Sustainable Development and Finance",,,,"653","665",,,"10.1515/9783110733488-028","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140816588&doi=10.1515%2f9783110733488-028&partnerID=40&md5=e1a2581ad5baed0deb334da56f675e06","Law Futures Centre, Institute for Ethics, Governance and Law, Griffith University, Australia; University of New South Wales (UNSW), Australia; Royal Swedish Academy of Sciences, Sweden; Centre for Study of the United Nations, OP Jindal Global University, India; Financial Stability Department, Central Bank of Bangladesh, Bangladesh; Liverpool Hope University Business School, United Kingdom; Griffith University, Institute for Ethics, Governance and Law, Law Futures Centre, Australia; Griffith University, Australia; University of São Paulo, Brazil; Centre for Social Impact, Swinburne University, Australia; University of São Paulo, Faculty of Law, Commercial Law Department, Brazil; Bangladesh Institute of Governance and Management (BIGM), Dhaka, Bangladesh; Faculty of Law (Law and Development Research Group), Institute of Development Policy, University of Antwerp, Belgium; Brazilian National Center of Monitoring and Early Warning of Environmental Disasters (CEMADEN), Ministry of Science, Technology, Innovation and Communication (MCTIC), Brazil; Griffith Centre for Sustainable Enterprise, Griffith Business School, Griffith University, Australia; Forestry and Wood Technology Discipline, Khulna University, Bangladesh; Boreal and Temperate Primary Forest Research Project: Nepal Red Panda Case Study, Kathmandu Forestry College, Nepal; Woods Hole Research Centre, United States; Centre for Research and Development of Socio-Economic Policy and Climate Change, Indonesia Ministry of Environment and Forestry, Indonesia; Australia; Institute for Ethics, Governance and Law, Griffith Strategic Research Centre, Australia; Federal University of São Paulo, Brazilian Centre for Analysis and Planning, Brazil; Cities Research Institute, Griffith Climate Change Response Program, Griffith University, Australia; Ministry of Environment and Forestry, Indonesia; Maastricht University, Netherlands; Department of Government and International Relations, University of Sydney, Australia; University of New South Wales (UNSW), Australia; Brazilian Centre for Analysis and Planning, Brazil; Umweltbundesamt, Germany; ICAR-Central Research Institute for Dryland Agriculture, Hyderabad, India; London School of Economics, University College London, United Kingdom; Research and Development Centre for Socioeconomics, Policy and Climate Change, Indonesia; School of Business, University of Southern Queensland, Australia; University of Delhi, India; Kathmandu Forestry College, Nepal; University of Oslo, Faculty of Law, Norway; Fenner School of Environment and Society, Australian National University, Australia; Norway; University of California, Santa Barbara, United States; School of Humanities, University of Tasmania (UTAS), Australia; University of California, Berkeley, United States; California Institute of Technology, United States; Switzerland","Cadman, T., Law Futures Centre, Institute for Ethics, Governance and Law, Griffith University, Australia; Chappel, B., University of New South Wales (UNSW), Australia; Ahlström, H., Royal Swedish Academy of Sciences, Sweden; Bose, A., Centre for Study of the United Nations, OP Jindal Global University, India; Basak, B., Financial Stability Department, Central Bank of Bangladesh, Bangladesh; Bradley, T., Liverpool Hope University Business School, United Kingdom; Breakey, H., Griffith University, Institute for Ethics, Governance and Law, Law Futures Centre, Australia; Buckwell, A., Griffith University, Australia; Coutinho, D.R., University of São Paulo, Brazil; Dembek, K., Centre for Social Impact, Swinburne University, Australia; Junqueira, G., University of São Paulo, Faculty of Law, Commercial Law Department, Brazil; Dey, S.R., Bangladesh Institute of Governance and Management (BIGM), Dhaka, Bangladesh; Ferrando, T., Faculty of Law (Law and Development Research Group), Institute of Development Policy, University of Antwerp, Belgium; Young, A.F., Brazilian National Center of Monitoring and Early Warning of Environmental Disasters (CEMADEN), Ministry of Science, Technology, Innovation and Communication (MCTIC), Brazil; Hales, R., Griffith Centre for Sustainable Enterprise, Griffith Business School, Griffith University, Australia; Islam, M.W., Forestry and Wood Technology Discipline, Khulna University, Bangladesh; Karki, S., Griffith University, Australia; Koju, U., Boreal and Temperate Primary Forest Research Project: Nepal Red Panda Case Study, Kathmandu Forestry College, Nepal; Kun, Z., Griffith University, Australia, Woods Hole Research Centre, United States; Kurniasari, D.R., Centre for Research and Development of Socio-Economic Policy and Climate Change, Indonesia Ministry of Environment and Forestry, Indonesia; Maraseni, T., Australia; Marshallsay, R., Institute for Ethics, Governance and Law, Griffith Strategic Research Centre, Australia; Miola, I., Federal University of São Paulo, Brazilian Centre for Analysis and Planning, Brazil; Morgan, E.A., Cities Research Institute, Griffith Climate Change Response Program, Griffith University, Australia; Nurfatriani, F., Ministry of Environment and Forestry, Indonesia; Oor, B., Maastricht University, Netherlands; Park, S., Department of Government and International Relations, University of Sydney, Australia; Pilger, C., University of New South Wales (UNSW), Australia; Prol, F.M., Brazilian Centre for Analysis and Planning, Brazil; Radunsky, K., Umweltbundesamt, Germany; Reddy, A.A., ICAR-Central Research Institute for Dryland Agriculture, Hyderabad, India; Roppongi, H., London School of Economics, University College London, United Kingdom; Salminah, M., Research and Development Centre for Socioeconomics, Policy and Climate Change, Indonesia; Sarker, T., School of Business, University of Southern Queensland, Australia; Sharma, S., University of Delhi, India; Shresta, A., Kathmandu Forestry College, Nepal; Sjåfjell, B., University of Oslo, Faculty of Law, Norway; Taylor, C., Fenner School of Environment and Society, Australian National University, Australia; Theuretzbacher, T., Norway; Truman, R., University of California, Santa Barbara, United States; von Herzen, D.B., California Institute of Technology, United States; Wood, G., School of Humanities, University of Tasmania (UTAS), Australia; York, J., University of California, Berkeley, United States; Zak, S., Switzerland; Uz Zaman, K.A., Financial Stability Department, Central Bank of Bangladesh, Bangladesh","Cadman, T.; Law Futures Centre, Australia",,"De Gruyter",,9783110733488; 9783110738292,,,"English","De Gruyter Handb. of Sustain. Dev. and Financ.",Book Chapter,"Final","",Scopus,2-s2.0-85140816588
"Dembek K., York J.","36666144500;57189505156;","Investing in sustainable business models at the base of the pyramid",2022,"De Gruyter Handbook of Sustainable Development and Finance",,,,"293","327",,,"10.1515/9783110733488-014","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140811016&doi=10.1515%2f9783110733488-014&partnerID=40&md5=755429cb642ead317f06493c6f32814e","Centre for Social Impact, Swinburne University, Australia; WSB University, Poland; University of California, Berkeley, United States","Dembek, K., Centre for Social Impact, Swinburne University, Australia, WSB University, Poland; York, J., University of California, Berkeley, United States","Dembek, K.; Centre for Social Impact, Australia",,"De Gruyter",,9783110733488; 9783110738292,,,"English","De Gruyter Handb. of Sustain. Dev. and Financ.",Book Chapter,"Final","",Scopus,2-s2.0-85140811016
"Gelman M., Kariv S., Shapiro M.D., Silverman D.","56263023400;6506433103;7402159091;8067647200;","Rational Illiquidity and Consumption: Theory and Evidence from Income Tax Withholding and Refunds",2022,"American Economic Review","112","9",,"2959","2991",,4,"10.1257/aer.20191385","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163352836&doi=10.1257%2faer.20191385&partnerID=40&md5=69207acdb4123cdd8c3431c1cba19e9f","Claremont McKenna College, United States; University of California, Berkeley, United States; University of Michigan and NBER, United States; Arizona State University, NBER, United States","Gelman, M., Claremont McKenna College, United States; Kariv, S., University of California, Berkeley, United States; Shapiro, M.D., University of Michigan and NBER, United States; Silverman, D., Arizona State University, NBER, United States","Silverman, D.; Arizona State University, United States; email: dsilver3@asu.edu",,"American Economic Association",00028282,,,,"English","Am. Econ. Rev.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85163352836
"Obstfeld M., Zhou H.","7003941859;57222225179;","The Global Dollar Cycle",2022,"Brookings Papers on Economic Activity","2022-Fall",,,"361","447",,2,"10.1353/eca.2022.a901275","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85162660690&doi=10.1353%2feca.2022.a901275&partnerID=40&md5=8e6c5be1c6a8ed26666d63887378dbac","University of California, Berkeley, United States; Princeton University, United States","Obstfeld, M., University of California, Berkeley, United States; Zhou, H., Princeton University, United States",,,"Brookings Institution Press",00072303,,,,"English","Brookings Pap. Econ. Act.",Article,"Final","",Scopus,2-s2.0-85162660690
"Sun L., Shapiro J.M.","57205207678;7402728086;","A Linear Panel Model with Heterogeneous Coefficients and Variation in Exposure",2022,"Journal of Economic Perspectives","36","4",,"193","204",,1,"10.1257/jep.36.4.193","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85142937693&doi=10.1257%2fjep.36.4.193&partnerID=40&md5=ec6fe1bf6c62e5a104a16c802a9c0c96","University of California Berkeley, Berkeley, CA, United States; CEMFI (Center for Monetary and Financial Studies), Madrid, Spain; Economics and Business Administration, Harvard University, Cambridge, MA, United States; National Bureau of Economic Research, Cambridge, MA, United States","Sun, L., University of California Berkeley, Berkeley, CA, United States, CEMFI (Center for Monetary and Financial Studies), Madrid, Spain; Shapiro, J.M., Economics and Business Administration, Harvard University, Cambridge, MA, United States, National Bureau of Economic Research, Cambridge, MA, United States",,,"American Economic Association",08953309,,,,"English","J. Econ. Perspect.",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-85142937693
"Jäger S., Noy S., Schoefer B.","56740396000;57220031981;36248107400;","The German Model of Industrial Relations: Balancing Flexibility and Collective Action",2022,"Journal of Economic Perspectives","36","4",,"53","80",,5,"10.1257/jep.36.4.53","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85142931575&doi=10.1257%2fjep.36.4.53&partnerID=40&md5=12f84a0b9fa1558aaa8782654c41395e","Massachusetts Institute of Technology, Cambridge, MA, United States; ZA Institute of Labor Economics, Bonn, Germany; University of California, Berkeley, Berkeley, CA, United States; National Bureau of Economic Research, Cambridge, MA, United States","Jäger, S., Massachusetts Institute of Technology, Cambridge, MA, United States, ZA Institute of Labor Economics, Bonn, Germany, National Bureau of Economic Research, Cambridge, MA, United States; Noy, S., Massachusetts Institute of Technology, Cambridge, MA, United States, University of California, Berkeley, Berkeley, CA, United States; Schoefer, B., National Bureau of Economic Research, Cambridge, MA, United States",,,"American Economic Association",08953309,,,,"English","J. Econ. Perspect.",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85142931575
"Card D., DellaVigna S., Funk P., Iriberri N.","7006709011;23391949900;7006254583;22937800100;","Gender Differences in Peer Recognition by Economists",2022,"Econometrica","90","5",,"1937","1971",,6,"10.3982/ECTA18027","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140640371&doi=10.3982%2fECTA18027&partnerID=40&md5=354ff2745c550b2ae8e0dc4edb344747","Department of Economics, UC Berkeley, United States; NBER, United States; Department of Economics, Università della Svizzera italiana, Switzerland; Department of Economic Analysis, University of the Basque Country UPV/EHU, Spain; IKERBASQUE, Basque Foundation for Science, Spain","Card, D., Department of Economics, UC Berkeley, United States, NBER, United States; DellaVigna, S., Department of Economics, UC Berkeley, United States, NBER, United States; Funk, P., Department of Economics, Università della Svizzera italiana, Switzerland; Iriberri, N., Department of Economic Analysis, University of the Basque Country UPV/EHU, Spain, IKERBASQUE, Basque Foundation for Science, Spain","DellaVigna, S.; Department of Economics, United States; email: sdellavi@econ.berkeley.edu",,"John Wiley and Sons Inc",00129682,,ECMTA,,"English","Econom",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85140640371
"Fuster A., Perez-Truglia R., Wiederholt M., Zafar B.","35322554800;36997372700;30268078000;37014229300;","EXPECTATIONS WITH ENDOGENOUS INFORMATION ACQUISITION: AN EXPERIMENTAL INVESTIGATION",2022,"Review of Economics and Statistics","104","5",,"1059","1078",,8,"10.1162/rest_a_00994","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138962590&doi=10.1162%2frest_a_00994&partnerID=40&md5=a0727d699a0bc8d808fd6c14527e6075","EPFL and Swiss Finance Institute, Switzerland; University of California, Berkeley, United States; Sciences Po, France; University of Michigan, United States","Fuster, A., EPFL and Swiss Finance Institute, Switzerland; Perez-Truglia, R., University of California, Berkeley, United States; Wiederholt, M., Sciences Po, France; Zafar, B., University of Michigan, United States",,,"MIT Press Journals",00346535,,,,"English","Rev. Econ. Stat.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85138962590
"Bottan N.L., Perez-Truglia R.","36996962400;36997372700;","CHOOSING YOUR POND: LOCATION CHOICES AND RELATIVE INCOME",2022,"Review of Economics and Statistics","104","5",,"1010","1027",,5,"10.1162/rest_a_00991","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138958116&doi=10.1162%2frest_a_00991&partnerID=40&md5=ec7bdcfe5caf2a78ff63bcc21dbaa268","Cornell University, United States; University of California, Berkeley, United States","Bottan, N.L., Cornell University, United States; Perez-Truglia, R., University of California, Berkeley, United States",,,"MIT Press Journals",00346535,,,,"English","Rev. Econ. Stat.",Article,"Final","",Scopus,2-s2.0-85138958116
"Renkin T., Montialoux C., Siegenthaler M.","57909908600;57221815601;55338371200;","THE PASS-THROUGH OF MINIMUM WAGES INTO U.S. RETAIL PRICES: EVIDENCE FROM SUPERMARKET SCANNER DATA",2022,"Review of Economics and Statistics","104","5",,"890","908",,1,"10.1162/rest_a_00981","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138949324&doi=10.1162%2frest_a_00981&partnerID=40&md5=6dc2cafc628e03cdece77f10d59222e1","Danmarks Nationalbank, Denmark; UC Berkeley, United States; ETH Zurich, KOF Swiss Economic Institute, Switzerland","Renkin, T., Danmarks Nationalbank, Denmark; Montialoux, C., UC Berkeley, United States; Siegenthaler, M., ETH Zurich, KOF Swiss Economic Institute, Switzerland",,,"MIT Press Journals",00346535,,,,"English","Rev. Econ. Stat.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85138949324
"York R.A., Russell K.W., Noble H.","36460304800;57326942100;57224406828;","Merging prescribed fires and timber harvests in the Sierra Nevada: Burn season and pruning influences in young mixed conifer stands",2022,"Trees, Forests and People","9",,"100309","","",,1,"10.1016/j.tfp.2022.100309","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136636294&doi=10.1016%2fj.tfp.2022.100309&partnerID=40&md5=e7c8efaf18febda7fe5ec16369380eef","Department of Environmental Science, Policy, and Management, University of California, Berkeley – 4501 Blodgett Forest Road, Georgetown, CA, United States; Department of Natural Resources and Environmental Science, University of Nevada - Reno, 1664 N. Virginia St, Reno, NV  89557","York, R.A., Department of Environmental Science, Policy, and Management, University of California, Berkeley – 4501 Blodgett Forest Road, Georgetown, CA, United States; Russell, K.W., Department of Environmental Science, Policy, and Management, University of California, Berkeley – 4501 Blodgett Forest Road, Georgetown, CA, United States; Noble, H., Department of Natural Resources and Environmental Science, University of Nevada - Reno, 1664 N. Virginia St, Reno, NV  89557","York, R.A.; Department of Environmental Science, Berkeley – 4501 Blodgett Forest Road, United States; email: ryork@berkeley.edu",,"Elsevier B.V.",26667193,,,,"English","Tree. For. People.",Article,"Final","All Open Access, Gold",Scopus,2-s2.0-85136636294
"Eichengreen B., Naef A.","7005233386;57211058210;","Imported or home grown? The 1992–3 EMS crisis",2022,"Journal of International Economics","138",,"103654","","",,1,"10.1016/j.jinteco.2022.103654","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136257565&doi=10.1016%2fj.jinteco.2022.103654&partnerID=40&md5=117779b84ebd68c7d99cd6bc50959b13","University of California, Berkeley Department of Economics, University of California, NBER and CEPR, United States; Banque de France, 31 rue Croix des petits champs, Paris, 75001, France","Eichengreen, B., University of California, Berkeley Department of Economics, University of California, NBER and CEPR, United States; Naef, A., Banque de France, 31 rue Croix des petits champs, Paris, 75001, France","Naef, A.; Banque de France, 31 rue Croix des petits champs, France; email: alain.naef@banque-france.fr",,"Elsevier B.V.",00221996,,,,"English","J. Int. Econ.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85136257565
"Esponda I., Pouzo D., Yamamoto Y.","24472767500;26422383100;7405517763;","Corrigendum to “Asymptotic behavior of Bayesian learners with misspecified models” [J. Econ. Theory 195 (2021) 105260] (Journal of Economic Theory (2021) 195, (S0022053121000776), (10.1016/j.jet.2021.105260))",2022,"Journal of Economic Theory","204",,"105513","","",,,"10.1016/j.jet.2022.105513","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135126985&doi=10.1016%2fj.jet.2022.105513&partnerID=40&md5=d47704117802029ad760d00d602e8b2f","UC Santa Barbara, United States; UC Berkeley, United States; Hitotsubashi University, Japan","Esponda, I., UC Santa Barbara, United States; Pouzo, D., UC Berkeley, United States; Yamamoto, Y., Hitotsubashi University, Japan","Yamamoto, Y.; Hitotsubashi UniversityJapan; email: yyamamoto@ier.hit-u.ac.jp",,"Academic Press Inc.",00220531,,JECTA,,"English","J. Econ. Theory",Erratum,"Final","",Scopus,2-s2.0-85135126985
"Aneja A., Ritadhi S.K.","54382858500;57225141655;","Can political parties improve minority wellbeing? Evidence from India's “Silent Revolution”",2022,"Journal of Development Economics","158",,"102931","","",,,"10.1016/j.jdeveco.2022.102931","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135112825&doi=10.1016%2fj.jdeveco.2022.102931&partnerID=40&md5=c8d0d24d33a8d8f2ffbc9bc35aa9ff09","UC Berkeley, United States; Ashoka University, India","Aneja, A., UC Berkeley, United States; Ritadhi, S.K., Ashoka University, India","Ritadhi, S.K.; Ashoka UniversityIndia; email: sk.ritadhi@ashoka.edu.in",,"Elsevier B.V.",03043878,,,,"English","J. Dev. Econ.",Article,"Final","",Scopus,2-s2.0-85135112825
"Arslanalp S., Eichengreen B., Simpson-Bell C.","8275324400;7005233386;57226597488;","The stealth erosion of dollar dominance and the rise of nontraditional reserve currencies",2022,"Journal of International Economics","138",,"103656","","",,7,"10.1016/j.jinteco.2022.103656","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134807048&doi=10.1016%2fj.jinteco.2022.103656&partnerID=40&md5=46fb1c9107db6b46a11582415a55faa5","International Monetary Fund, Washington, DC  20431, United States; University of California, Berkeley, NBER and CEPR, United States","Arslanalp, S., International Monetary Fund, Washington, DC  20431, United States; Eichengreen, B., University of California, Berkeley, NBER and CEPR, United States; Simpson-Bell, C., International Monetary Fund, Washington, DC  20431, United States","Simpson-Bell, C.; International Monetary FundUnited States; email: csimpson-bell@imf.org",,"Elsevier B.V.",00221996,,,,"English","J. Int. Econ.",Article,"Final","",Scopus,2-s2.0-85134807048
"Lopomo G., Rigotti L., Shannon C.","6506866639;12244667000;7006791120;","Detectability, duality, and surplus extraction",2022,"Journal of Economic Theory","204",,"105465","","",,,"10.1016/j.jet.2022.105465","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134412062&doi=10.1016%2fj.jet.2022.105465&partnerID=40&md5=dbf8a064334ef8d139f39b021f557a6a","Duke University, United States; University of Pittsburgh, United States; UC Berkeley, United States","Lopomo, G., Duke University, United States; Rigotti, L., University of Pittsburgh, United States; Shannon, C., UC Berkeley, United States","Shannon, C.; UC BerkeleyUnited States; email: cshannon@econ.berkeley.edu",,"Academic Press Inc.",00220531,,JECTA,,"English","J. Econ. Theory",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85134412062
"Anthoff D., Tol R.S.J.","13002913500;55765581600;","Testing the Dismal Theorem",2022,"Journal of the Association of Environmental and Resource Economists","9","5",,"885","920",,,"10.1086/720612","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133164451&doi=10.1086%2f720612&partnerID=40&md5=ee0937a1e44d7fb60cae3a3d31b12cc4","Energy and Resources Group, University of California, Berkeley, United States; Department of Economics, University of Sussex, Falmer, Jubilee BuildingBN1 9SL, United Kingdom; Institute for Environmental Studies, Vrije Universiteit, Amsterdam, Netherlands; Department of Spatial Economics, Vrije Universiteit, Amsterdam, Netherlands; Tinbergen Institute, Amsterdam, Netherlands; CESifo, Munich, Germany; Payne Institute for Public Policy, Colorado School of Mines, Golden, CO, United States","Anthoff, D., Energy and Resources Group, University of California, Berkeley, United States; Tol, R.S.J., Department of Economics, University of Sussex, Falmer, Jubilee BuildingBN1 9SL, United Kingdom, Institute for Environmental Studies, Vrije Universiteit, Amsterdam, Netherlands, Department of Spatial Economics, Vrije Universiteit, Amsterdam, Netherlands, Tinbergen Institute, Amsterdam, Netherlands, CESifo, Munich, Germany, Payne Institute for Public Policy, Colorado School of Mines, Golden, CO, United States","Tol, R.S.J.; Department of Economics, Falmer, Jubilee Building, United Kingdom; email: r.tol@sussex.ac.uk",,"University of Chicago Press",23335955,,,,"English","J. Assoc. Environ. Resour. Econ.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85133164451
"Auerbach A., Gorodnichenko Y., McCrory P.B., Murphy D.","55953326600;8567095900;57195484569;56401420200;","Fiscal multipliers in the COVID19 recession",2022,"Journal of International Money and Finance","126",,"102669","","",,6,"10.1016/j.jimonfin.2022.102669","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131144061&doi=10.1016%2fj.jimonfin.2022.102669&partnerID=40&md5=3642d1b8481d14da9f804522662f5065","University of California-Berkeley, United States; NBER, United States; Darden School of Business, University of Virginia, United States; J.P. Morgan Chase, United States","Auerbach, A., University of California-Berkeley, United States, NBER, United States; Gorodnichenko, Y., University of California-Berkeley, United States, NBER, United States; McCrory, P.B., J.P. Morgan Chase, United States; Murphy, D., Darden School of Business, University of Virginia, United States","Gorodnichenko, Y.; University of California-BerkeleyUnited States; email: ygorodni@econ.berkeley.edu",,"Elsevier Ltd",02615606,,,,"English","J. Int. Money Financ.",Review,"Final","All Open Access, Green",Scopus,2-s2.0-85131144061
"Dincer N.N., Eichengreen B., Tekin-Koru A.","6602098670;7005233386;6507904129;","Manufacturing and service-sector productivity in Turkey: A perspective from firm-level data",2022,"World Economy","45","9",,"2698","2723",,2,"10.1111/twec.13266","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127410152&doi=10.1111%2ftwec.13266&partnerID=40&md5=7c5560721b8b1d8874e542e3641690e1","Department of Economics, TED University, Ankara, Turkey; Department of Economics, University of California, Berkeley, Berkeley, CA, United States","Dincer, N.N., Department of Economics, TED University, Ankara, Turkey; Eichengreen, B., Department of Economics, University of California, Berkeley, Berkeley, CA, United States; Tekin-Koru, A., Department of Economics, TED University, Ankara, Turkey","Tekin-Koru, A.; Department of Economics, Turkey; email: ayca.tekinkoru@tedu.edu.tr",,"John Wiley and Sons Inc",03785920,,,,"English","World Econ.",Article,"Final","",Scopus,2-s2.0-85127410152
"Li W., Roland G., Xie Y.","57217391761;57203077703;56822610400;","Crony capitalism, the party-state, and the political boundaries of corruption",2022,"Journal of Comparative Economics","50","3",,"652","667",,,"10.1016/j.jce.2022.02.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127357419&doi=10.1016%2fj.jce.2022.02.002&partnerID=40&md5=b7cbdfd689a5e200bf9bef3fbe9fda54","Monash University, 900 Dandenong Road, Building H, Room H4.48, Caulfield East, VIC, 3145, Australia; University of California, Berkeley, CEPR, and NBER, 625 Evans Hall, Berkeley, CA  94720, United States; University of California, Riverside, 900 University Avenue4128 Sproul Hall, Riverside, CA  92521, United States","Li, W., Monash University, 900 Dandenong Road, Building H, Room H4.48, Caulfield East, VIC, 3145, Australia; Roland, G., University of California, Berkeley, CEPR, and NBER, 625 Evans Hall, Berkeley, CA  94720, United States; Xie, Y., University of California, Riverside, 900 University Avenue4128 Sproul Hall, Riverside, CA  92521, United States","Roland, G.; University of California, 625 Evans Hall, United States; email: groland@econ.berkeley.edu",,"Academic Press Inc.",01475967,,,,"English","J. Comp. Econ.",Article,"Final","",Scopus,2-s2.0-85127357419
"Gilbey K., Marsh T., Purchase S.","57357859300;7101898033;6508272538;","ASX small firm/microcap listings: the IPO ‘Pop’ and two decades of subsequent returns",2022,"Accounting and Finance","62","3",,"3285","3318",,2,"10.1111/acfi.12887","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120310802&doi=10.1111%2facfi.12887&partnerID=40&md5=51199f94fc412d56d73f7dfdfb62237b","Business School, University of Western Australia, Crawley, WA, Australia; Haas School of Business, University of California, Berkeley, CA, United States","Gilbey, K., Business School, University of Western Australia, Crawley, WA, Australia; Marsh, T., Haas School of Business, University of California, Berkeley, CA, United States; Purchase, S., Business School, University of Western Australia, Crawley, WA, Australia","Gilbey, K.; Business School, Australia; email: kylie.gilbey@research.uwa.edu.au",,"John Wiley and Sons Inc",08105391,,,,"English","Account. Financ.",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-85120310802
