Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Jiang Z., Yang S., Ding P.","56508656600;55875810300;54415532200;","Multiply robust estimation of causal effects under principal ignorability",2022,"Journal of the Royal Statistical Society. Series B: Statistical Methodology","84","4",,"1423","1445",,,"10.1111/rssb.12538","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85130472456&doi=10.1111%2frssb.12538&partnerID=40&md5=73f53bf154371c1c059f14ced8657508","Department of Biostatistics and Epidemiology, University of Massachusetts, Amherst, MA, United States; Department of Statistics, North Carolina State University, Raleigh, NC, United States; University of California, Berkeley, Berkeley, CA, United States","Jiang, Z., Department of Biostatistics and Epidemiology, University of Massachusetts, Amherst, MA, United States; Yang, S., Department of Statistics, North Carolina State University, Raleigh, NC, United States; Ding, P., University of California, Berkeley, Berkeley, CA, United States","Ding, P.; University of California, United States; email: pengdingpku@berkeley.edu",,"John Wiley and Sons Inc",13697412,,,,"English","J. R. Stat. Soc. Ser. B Stat. Methodol.",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85130472456
"Sun Z., Wright B.D.","57202504163;7402346837;","Citations backward and forward: Insights into the patent examiner's role",2022,"Research Policy","51","7","104517","","",,3,"10.1016/j.respol.2022.104517","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127661983&doi=10.1016%2fj.respol.2022.104517&partnerID=40&md5=ea6305b98eff395c99f91d18c07ffed8","Institute of Economics, School of Social Sciences, Tsinghua University, Beijing, China; Department of Agricultural and Resource Economics, University of California, 207 Giannini Hall #3310, BerkeleyBerkeley, CA  94720, United States","Sun, Z., Institute of Economics, School of Social Sciences, Tsinghua University, Beijing, China; Wright, B.D., Department of Agricultural and Resource Economics, University of California, 207 Giannini Hall #3310, BerkeleyBerkeley, CA  94720, United States","Wright, B.D.; Department of Agricultural and Resource Economics, 207 Giannini Hall #3310, United States; email: bwright@berkeley.edu",,"Elsevier B.V.",00487333,,REPYB,,"English","Res Policy",Article,"Final","All Open Access, Hybrid Gold",Scopus,2-s2.0-85127661983
"de Fremery W., Buckland M.K.","56241606300;7003635510;","Context, relevance, and labor",2022,"Journal of the Association for Information Science and Technology","73","9",,"1268","1278",,3,"10.1002/asi.24631","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125188491&doi=10.1002%2fasi.24631&partnerID=40&md5=94f524432ad7eb9e374a70fbff424187","School of Media, Arts, and Science, Sogang University, Seoul, South Korea; Barowsky School of Business, Dominican University of California, San Rafael, CA, United States; School of Information, University of California, Berkeley, CA, United States","de Fremery, W., School of Media, Arts, and Science, Sogang University, Seoul, South Korea, Barowsky School of Business, Dominican University of California, San Rafael, CA, United States; Buckland, M.K., School of Information, University of California, Berkeley, CA, United States","de Fremery, W.; School of Media, South Korea; email: wdefremery@gmail.com",,"John Wiley and Sons Inc",23301635,,,,"English","J. Assoc. Soc. Inf. Sci. Technol.",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85125188491
"Klass M.J., Li D., Rosalsky A.","7003502673;7405326411;6701317235;","Divergence Criterion for a Class of Random Series Related to the Partial Sums of I.I.D. Random Variables",2022,"Journal of Theoretical Probability","35","3",,"1556","1573",,,"10.1007/s10959-021-01101-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105542469&doi=10.1007%2fs10959-021-01101-9&partnerID=40&md5=db26e8cc3e47162d430fb0fa1a14dc7e","Departments of Statistics and Mathematics, University of California Berkeley, Berkeley, CA  94720-3860, United States; Department of Mathematical Sciences, Lakehead University, Thunder Bay, ON  P7B 5E1, Canada; Department of Statistics, University of Florida, Gainesville, FL  32611, United States","Klass, M.J., Departments of Statistics and Mathematics, University of California Berkeley, Berkeley, CA  94720-3860, United States; Li, D., Department of Mathematical Sciences, Lakehead University, Thunder Bay, ON  P7B 5E1, Canada; Rosalsky, A., Department of Statistics, University of Florida, Gainesville, FL  32611, United States","Rosalsky, A.; Department of Statistics, United States; email: rosalsky@stat.ufl.edu",,"Springer",08949840,,,,"English","J. Theor. Probab.",Article,"Final","",Scopus,2-s2.0-85105542469
"Zhu B., Jiao J., Steinhardt J.","57196047636;36815993900;56461039200;","GENERALIZED RESILIENCE and ROBUST STATISTICS",2022,"Annals of Statistics","50","4",,"2256","2283",,1,"10.1214/22-AOS2186","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138631123&doi=10.1214%2f22-AOS2186&partnerID=40&md5=8b79895b91e472f24cb1fda00568ab1f","Department of Eecs, University of California, Berkeley, United States; Department of Statistics, University of California, Berkeley, United States","Zhu, B., Department of Eecs, University of California, Berkeley, United States; Jiao, J., Department of Eecs, University of California, Berkeley, United States; Steinhardt, J., Department of Statistics, University of California, Berkeley, United States",,,"Institute of Mathematical Statistics",00905364,,,,"English","Ann. Stat.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85138631123
"Mahmoud O.","55553055500;","The Willingness to Pay for Diversification",2022,"Management Science","68","8",,"6235","6249",,,"10.1287/mnsc.2021.4122","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137904548&doi=10.1287%2fmnsc.2021.4122&partnerID=40&md5=cc120cde3c43a3cbe3176e290687a099","University of St. Gallen, St. Gallen 9000, Switzerland; University of California at Berkeley, Berkeley, CA  94720, United States","Mahmoud, O., University of St. Gallen, St. Gallen 9000, Switzerland, University of California at Berkeley, Berkeley, CA  94720, United States","Mahmoud, O.; University of St. Gallen, St. Gallen 9000, Switzerland; email: ola.mahmoud@unibas.ch",,"INFORMS Inst.for Operations Res.and the Management Sciences",00251909,,MSCIA,,"English","Manage Sci",Article,"Final","",Scopus,2-s2.0-85137904548
"Li C.T., Anantharam V.","55695968000;7005822209;","Pairwise near-maximal grand coupling of Brownian motions",2022,"Annales de l'institut Henri Poincare (B) Probability and Statistics","58","3",,"1621","1639",,,"10.1214/21-AIHP1209","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135843414&doi=10.1214%2f21-AIHP1209&partnerID=40&md5=f856d9ec2df2a95fdec2289ecd99cf7c","Department of Information Engineering, The Chinese University of Hong Kong, Hong Kong; Department of Electrical Engineering and Computer Sciences, University of California, Berkeley, CA  94720, United States","Li, C.T., Department of Information Engineering, The Chinese University of Hong Kong, Hong Kong; Anantharam, V., Department of Electrical Engineering and Computer Sciences, University of California, Berkeley, CA  94720, United States",,,"Institute of Mathematical Statistics",02460203,,AHPBA,,"English","Ann. Inst. Henri Poincare B Probab. Stat.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85135843414
"Li J., Xie N., Zhang K., Guo F., Hu S., Chen X.M.","57221591991;57223088529;57274602700;36696330100;56043235300;57190702457;","Network-scale traffic prediction via knowledge transfer and regional MFD analysis",2022,"Transportation Research Part C: Emerging Technologies","141",,"103719","","",,8,"10.1016/j.trc.2022.103719","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131098775&doi=10.1016%2fj.trc.2022.103719&partnerID=40&md5=42cc6ec5698a2ce553c7b1a3c6b3025e","College of Civil Engineering and Architecture, Zhejiang University, Hangzhou, 310058, China; Department of Civil and Environmental Engineering, University of California, Berkeley, CA  94720, United States; Centre for Transport Studies, Imperial College London, London, SW7 2AZ, United Kingdom; Zhejiang University/University of Illinois at Urbana-Champaign Institute, Haining, 314400, China; Alibaba-Zhejiang University Joint Research Institute of Frontier Technologies, Hangzhou, China","Li, J., College of Civil Engineering and Architecture, Zhejiang University, Hangzhou, 310058, China, Alibaba-Zhejiang University Joint Research Institute of Frontier Technologies, Hangzhou, China; Xie, N., College of Civil Engineering and Architecture, Zhejiang University, Hangzhou, 310058, China; Zhang, K., Department of Civil and Environmental Engineering, University of California, Berkeley, CA  94720, United States; Guo, F., Centre for Transport Studies, Imperial College London, London, SW7 2AZ, United Kingdom; Hu, S., Zhejiang University/University of Illinois at Urbana-Champaign Institute, Haining, 314400, China, Alibaba-Zhejiang University Joint Research Institute of Frontier Technologies, Hangzhou, China; Chen, X.M., College of Civil Engineering and Architecture, Zhejiang University, Hangzhou, 310058, China, Zhejiang University/University of Illinois at Urbana-Champaign Institute, Haining, 314400, China, Alibaba-Zhejiang University Joint Research Institute of Frontier Technologies, Hangzhou, China","Chen, X.M.; College of Civil Engineering and Architecture, China; email: chenxiqun@zju.edu.cn",,"Elsevier Ltd",0968090X,,,,"English","Transp. Res. Part C Emerg. Technol.",Article,"Final","",Scopus,2-s2.0-85131098775
"Hochbaum D.S., Rao X., Sauppe J.","7006706858;57211312543;52364948700;","Network flow methods for the minimum covariate imbalance problem",2022,"European Journal of Operational Research","300","3",,"827","836",,,"10.1016/j.ejor.2021.10.041","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119969744&doi=10.1016%2fj.ejor.2021.10.041&partnerID=40&md5=4f84728c28a239b856d0043a5c68017f","Department of Industrial Engineering and Operations Research, University of California, Berkeley, United States; Department of Computer Science, University of Wisconsin, La Crosse, United States","Hochbaum, D.S., Department of Industrial Engineering and Operations Research, University of California, Berkeley, United States; Rao, X., Department of Industrial Engineering and Operations Research, University of California, Berkeley, United States; Sauppe, J., Department of Computer Science, University of Wisconsin, La Crosse, United States","Sauppe, J.email: jsauppe@uwlax.edu",,"Elsevier B.V.",03772217,,EJORD,,"English","Eur J Oper Res",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-85119969744
"Feng X., Rong Y., Shen Z.-J.M., Snyder L.V.","55377859500;21735579000;8947426700;8845891200;","Pricing during Disruptions: Order Variability versus Profit",2022,"Decision Sciences","53","4",,"646","680",,7,"10.1111/deci.12494","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096710222&doi=10.1111%2fdeci.12494&partnerID=40&md5=dbbc7ac0e20d1eca61640cf44024cb24","School of Business Administration, Southwestern University of Finance and Economics, Sichuan, Chengdu, 610074, China; Antai College of Economics and Management, Shanghai Jiao Tong University, Shanghai, 200030, China; Department of Industrial Engineering and Operations Research and Department of Civil and Environmental Engineering, University of California, Berkeley, CA  94720, United States; Department of Industrial and Systems Engineering, Lehigh University, Bethlehem, PA  18015, United States","Feng, X., School of Business Administration, Southwestern University of Finance and Economics, Sichuan, Chengdu, 610074, China; Rong, Y., Antai College of Economics and Management, Shanghai Jiao Tong University, Shanghai, 200030, China; Shen, Z.-J.M., Department of Industrial Engineering and Operations Research and Department of Civil and Environmental Engineering, University of California, Berkeley, CA  94720, United States; Snyder, L.V., Department of Industrial and Systems Engineering, Lehigh University, Bethlehem, PA  18015, United States","Rong, Y.; Antai College of Economics and Management, China; email: yrong@sjtu.edu.cn",,"John Wiley and Sons Inc",00117315,,,,"English","Decis. Sci.",Article,"Final","",Scopus,2-s2.0-85096710222
"Ding P.","54415532200;","Peng Ding’s contribution to the Discussion of ‘Assumption-lean inference for generalised linear model parameters’ by Vansteelandt and Dukes",2022,"Journal of the Royal Statistical Society. Series B: Statistical Methodology","84","3",,"691","693",,,"10.1111/rssb.12515","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135159689&doi=10.1111%2frssb.12515&partnerID=40&md5=ce9bd2e830a7066a19179278f5a303d4","Department of Statistics, University of California Berkeley, Berkeley, CA, United States","Ding, P., Department of Statistics, University of California Berkeley, Berkeley, CA, United States","Ding, P.; Department of Statistics, United States; email: pengdingpku@berkeley.edu",,"John Wiley and Sons Inc",13697412,,,,"English","J. R. Stat. Soc. Ser. B Stat. Methodol.",Note,"Final","All Open Access, Bronze",Scopus,2-s2.0-85135159689
"Phillips R.V., van der Laan M.J.","57209574203;7005398941;","Rachael V. Phillips and Mark J. van der Laan’s contribution to the Discussion of ‘Assumption-lean inference for generalised linear model parameters’ by Vansteelandt and Dukes",2022,"Journal of the Royal Statistical Society. Series B: Statistical Methodology","84","3",,"717","718",,,"10.1111/rssb.12529","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135147403&doi=10.1111%2frssb.12529&partnerID=40&md5=d611ea60c1e81e525069b6546f66da96","Division of Biostatistics, University of California, Berkeley, CA, United States","Phillips, R.V., Division of Biostatistics, University of California, Berkeley, CA, United States; van der Laan, M.J., Division of Biostatistics, University of California, Berkeley, CA, United States","van der Laan, M.J.; Division of Biostatistics, United States; email: laan@berkeley.edu",,"John Wiley and Sons Inc",13697412,,,,"English","J. R. Stat. Soc. Ser. B Stat. Methodol.",Note,"Final","All Open Access, Bronze",Scopus,2-s2.0-85135147403
"Gong X.-Y., Goyal V., Iyengar G.N., Simchi-Levi D., Udwani R., Wang S.","57219641891;14028153300;7005191853;7004509983;55837511300;56508639000;","Online Assortment Optimization with Reusable Resources",2022,"Management Science","68","7",,"4772","4785",,10,"10.1287/mnsc.2021.4134","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134465451&doi=10.1287%2fmnsc.2021.4134&partnerID=40&md5=862c9865fd339e24df71ce8706ae1039","Operations Research Center, Massachusetts Institute of Technology, Cambridge, MA  02139, United States; Industrial Engineering and Operations Research, Columbia University, New York, NY  10027, United States; Institute for Data, Systems, and Society, Department of Civil and Environmental Engineering and Operations Research Center, Massachusetts Institute of Technology, Cambridge, MA  02139, United States; Industrial Engineering and Operations Research, University of California Berkeley, Berkeley, CA  94720, United States","Gong, X.-Y., Operations Research Center, Massachusetts Institute of Technology, Cambridge, MA  02139, United States; Goyal, V., Industrial Engineering and Operations Research, Columbia University, New York, NY  10027, United States; Iyengar, G.N., Industrial Engineering and Operations Research, Columbia University, New York, NY  10027, United States; Simchi-Levi, D., Institute for Data, Systems, and Society, Department of Civil and Environmental Engineering and Operations Research Center, Massachusetts Institute of Technology, Cambridge, MA  02139, United States; Udwani, R., Industrial Engineering and Operations Research, University of California Berkeley, Berkeley, CA  94720, United States; Wang, S., Institute for Data, Systems, and Society, Department of Civil and Environmental Engineering and Operations Research Center, Massachusetts Institute of Technology, Cambridge, MA  02139, United States","Gong, X.-Y.; Operations Research Center, United States; email: xygong@mit.edu
Goyal, V.; Industrial Engineering and Operations Research, United States; email: vgoyal@ieor.columbia.edu
Iyengar, G.N.; Industrial Engineering and Operations Research, United States; email: garud@ieor.columbia.edu
Simchi-Levi, D.; Institute for Data, United States; email: dslevi@mit.edu
Udwani, R.; Industrial Engineering and Operations Research, United States; email: rudwani@berkeley.edu
Wang, S.; Institute for Data, United States; email: sw2756@columbia.edu",,"INFORMS Inst.for Operations Res.and the Management Sciences",00251909,,MSCIA,,"English","Manage Sci",Article,"Final","",Scopus,2-s2.0-85134465451
"Kislik C., Dronova I., Grantham T.E., Kelly M.","57204142316;22934129700;23994889100;7403315325;","Mapping algal bloom dynamics in small reservoirs using Sentinel-2 imagery in Google Earth Engine",2022,"Ecological Indicators","140",,"109041","","",,7,"10.1016/j.ecolind.2022.109041","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131965991&doi=10.1016%2fj.ecolind.2022.109041&partnerID=40&md5=c03557b5e2d0ed043c5d49a66a4fd14b","Department of Environmental Sciences, Policy and Management, University of California, Berkeley, CA  94720-3114, United States; Division of Agriculture and Natural Resources, University of California, Berkeley, CA  94720-3114, United States","Kislik, C., Department of Environmental Sciences, Policy and Management, University of California, Berkeley, CA  94720-3114, United States; Dronova, I., Department of Environmental Sciences, Policy and Management, University of California, Berkeley, CA  94720-3114, United States; Grantham, T.E., Department of Environmental Sciences, Policy and Management, University of California, Berkeley, CA  94720-3114, United States; Kelly, M., Department of Environmental Sciences, Policy and Management, University of California, Berkeley, CA  94720-3114, United States, Division of Agriculture and Natural Resources, University of California, Berkeley, CA  94720-3114, United States","Kelly, M.; Department of Environmental Sciences, United States; email: maggi@berkeley.edu",,"Elsevier B.V.",1470160X,,,,"English","Ecol. Indic.",Article,"Final","All Open Access, Gold",Scopus,2-s2.0-85131965991
"Pitman J., Tang W.","7006008155;56701438900;","HIDDEN SYMMETRIES AND LIMIT LAWS IN THE EXTREME ORDER STATISTICS OF THE LAPLACE RANDOM WALK",2022,"Annals of Probability","50","4",,"1647","1673",,,"10.1214/22-AOP1572","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131436603&doi=10.1214%2f22-AOP1572&partnerID=40&md5=eddb6b1fccf872cfa8b42df69306a49b","Department of Statistics, University of California, Berkeley, United States; Department of Industrial Engineering and Operations Research, Columbia University, United States","Pitman, J., Department of Statistics, University of California, Berkeley, United States; Tang, W., Department of Industrial Engineering and Operations Research, Columbia University, United States","Pitman, J.; Department of Statistics, United States; email: apitman@stat.berkeley.edu",,"Institute of Mathematical Statistics",00911798,,,,"English","Ann. Probab.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85131436603
"Lee J., Joung S., Lee K.","57327389800;57195491020;56100718900;","A fully polynomial time approximation scheme for the probability maximizing shortest path problem",2022,"European Journal of Operational Research","300","1",,"35","45",,1,"10.1016/j.ejor.2021.10.018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118728353&doi=10.1016%2fj.ejor.2021.10.018&partnerID=40&md5=a08d69810caac1187a87c4303dd4f211","Department of Industrial Engineering and Operations Research, University of California, Berkeley, CA  94720, United States; Department of Industrial Engineering, Seoul National University, 1 Gwanak-ro, Gwanak-gu, Seoul, 08826, South Korea; Department of Industrial Engineering, Chonnam National University, 77, Yongbong-ro, Buk-gu, Gwangju, 61186, South Korea","Lee, J., Department of Industrial Engineering and Operations Research, University of California, Berkeley, CA  94720, United States; Joung, S., Department of Industrial Engineering, Chonnam National University, 77, Yongbong-ro, Buk-gu, Gwangju, 61186, South Korea; Lee, K., Department of Industrial Engineering, Seoul National University, 1 Gwanak-ro, Gwanak-gu, Seoul, 08826, South Korea","Joung, S.; Department of Industrial Engineering, 77, Yongbong-ro, Buk-gu, South Korea; email: sgjoung@jnu.ac.kr",,"Elsevier B.V.",03772217,,EJORD,,"English","Eur J Oper Res",Article,"Final","",Scopus,2-s2.0-85118728353
"Aldous D.J.","7005991109;","THE NEAREST UNVISITED VERTEX WALK on RANDOM GRAPHS",2022,"Probability in the Engineering and Informational Sciences","36","3",,"851","867",,1,"10.1017/S0269964821000115","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103710164&doi=10.1017%2fS0269964821000115&partnerID=40&md5=f1f85a6f28359d5f9984bf7e700e46c0","Department of Statistics, University of California, Berkeley, CA  94720, United States","Aldous, D.J., Department of Statistics, University of California, Berkeley, CA  94720, United States","Aldous, D.J.; Department of Statistics, United States; email: aldous@stat.berkeley.edu",,"Cambridge University Press",02699648,,,,"English","Probab. Eng. Inf. Sci.",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85103710164
"Bhatia A., Svegliato J., Nashed S.B., Zilberstein S.","57216977728;55855152200;57192438272;6603805660;","Tuning the Hyperparameters of Anytime Planning: A Metareasoning Approach with Deep Reinforcement Learning",2022,"Proceedings International Conference on Automated Planning and Scheduling, ICAPS","32",,,"556","564",,1,"10.1609/icaps.v32i1.19842","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85142631864&doi=10.1609%2ficaps.v32i1.19842&partnerID=40&md5=e0b48e69362f8006f3488d2c96e51ce0","College of Information and Computer Sciences, University of Massachusetts Amherst, United States; Department of Electrical Engineering and Computer Sciences, University of California Berkeley, United States","Bhatia, A., College of Information and Computer Sciences, University of Massachusetts Amherst, United States; Svegliato, J., Department of Electrical Engineering and Computer Sciences, University of California Berkeley, United States; Nashed, S.B., College of Information and Computer Sciences, University of Massachusetts Amherst, United States; Zilberstein, S., College of Information and Computer Sciences, University of Massachusetts Amherst, United States",,"Kumar A.Thiebaux S.Varakantham P.Yeoh W.","Association for the Advancement of Artificial Intelligence",23340835,9781577358749,,,"English","Proc. Int. Conf. Automated Plan. Sched., ICAPS",Conference Paper,"Final","All Open Access, Bronze",Scopus,2-s2.0-85142631864
"Heiman A., Reardon T., Zilberman D.","7007018227;7006621542;35578894000;","The Effects of COVID-19 on the Adoption of “On-the-Shelf Technologies”: Virtual Dressing Room Software and the Expected Rise of Third-Party Reverse-Logistics",2022,"Service Science","14","2",,"179","194",,5,"10.1287/serv.2022.0300","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133375277&doi=10.1287%2fserv.2022.0300&partnerID=40&md5=06f75dcdd43511ce64ffb30203e54b14","Department of Environmental Economics and Management, The Hebrew University of Jerusalem, Rehovot, 76100001, Israel; Department of Agricultural, Food, and Resource Economics, Michigan State University, East Lansing, MI  48824, United States; Department of Agricultural and Resource Economics, University of California, Berkeley, Berkeley, CA  94720, United States","Heiman, A., Department of Environmental Economics and Management, The Hebrew University of Jerusalem, Rehovot, 76100001, Israel; Reardon, T., Department of Agricultural, Food, and Resource Economics, Michigan State University, East Lansing, MI  48824, United States; Zilberman, D., Department of Agricultural and Resource Economics, University of California, Berkeley, Berkeley, CA  94720, United States","Heiman, A.; Department of Environmental Economics and Management, Israel; email: amir.heiman@mail.huji.ac.il
Reardon, T.; Department of Agricultural, United States; email: reardon@msu.edu
Zilberman, D.; Department of Agricultural and Resource Economics, United States; email: zilber11@berkeley.edu",,"INFORMS Inst.for Operations Res.and the Management Sciences",21643962,,,,"English","Serv. Sci.",Article,"Final","",Scopus,2-s2.0-85133375277
"Kahmann S., Hartman E., Leap J., Jeffrey Brantingham P.","57266055200;57203945900;57205676815;57219591244;","IMPACT EVALUATION OF THE LAPD COMMUNITY SAFETY PARTNERSHIP",2022,"Annals of Applied Statistics","16","2",,"1215","1235",,2,"10.1214/21-AOAS1543","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132703489&doi=10.1214%2f21-AOAS1543&partnerID=40&md5=47f6c36d7077b2dbe4e6413af074a02f","Department of Statistics, University of California, Los Angeles, United States; Department of Political Science, University of California, Berkeley, United States; Department of Social Welfare, University of California, Los Angeles, United States; Department of Anthropology, University of California, Los Angeles, United States","Kahmann, S., Department of Statistics, University of California, Los Angeles, United States; Hartman, E., Department of Political Science, University of California, Berkeley, United States; Leap, J., Department of Social Welfare, University of California, Los Angeles, United States; Jeffrey Brantingham, P., Department of Anthropology, University of California, Los Angeles, United States",,,"Institute of Mathematical Statistics",19326157,,,,"English","Ann. Appl. Statistics",Article,"Final","",Scopus,2-s2.0-85132703489
"Loper J.H., Lei L., Fithian W., Tansey W.","57203534229;57192157813;14035597300;24766519700;","Smoothed nested testing on directed acyclic graphs",2022,"Biometrika","109","2",,"457","471",,,"10.1093/biomet/asab041","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132121520&doi=10.1093%2fbiomet%2fasab041&partnerID=40&md5=a82599503c4105ca1b7dbc76c7cb1c00","Department of Neuroscience, Columbia University, 716 Jerome L. Greene Building, New York, NY  10025, United States; Department of Statistics, Stanford University, Sequoia Hall, Palo Alto, CA  94305, United States; Department of Statistics, University of California, Berkeley. 367 Evans Hall, Berkeley, CA  94720, United States; Department of Epidemiology and Biostatistics, Memorial Sloan Kettering Cancer Center, 321 E 61st St., New York, NY  10065, United States","Loper, J.H., Department of Neuroscience, Columbia University, 716 Jerome L. Greene Building, New York, NY  10025, United States; Lei, L., Department of Statistics, Stanford University, Sequoia Hall, Palo Alto, CA  94305, United States; Fithian, W., Department of Statistics, University of California, Berkeley. 367 Evans Hall, Berkeley, CA  94720, United States; Tansey, W., Department of Epidemiology and Biostatistics, Memorial Sloan Kettering Cancer Center, 321 E 61st St., New York, NY  10065, United States",,,"Oxford University Press",00063444,,BIOKA,,"English","Biometrika",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85132121520
"Hooker G., Shang H.L.","16555012700;57146422200;","Selecting the derivative of a functional covariate in scalar-on-function regression",2022,"Statistics and Computing","32","3","35","","",,3,"10.1007/s11222-022-10091-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85128771300&doi=10.1007%2fs11222-022-10091-5&partnerID=40&md5=4d940af463266b6d047af71499161f55","Department of Statistics, University of California, Berkeley, CA  94720, United States; Research School of Finance, Actuarial Studies and Statistics Australian National University, Canberra, Australia; Department of Actuarial Studies and Business Analytics, Macquarie University, Sydney, Australia","Hooker, G., Department of Statistics, University of California, Berkeley, CA  94720, United States, Research School of Finance, Actuarial Studies and Statistics Australian National University, Canberra, Australia; Shang, H.L., Department of Actuarial Studies and Business Analytics, Macquarie University, Sydney, Australia","Hooker, G.; Research School of Finance, Australia; email: ghooker@berkeley.edu",,"Springer",09603174,,,,"English","Stat. Comput.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85128771300
"McFadden D.","56260191600;","Instability in mixed logit demand models",2022,"Journal of Choice Modelling","43",,"100353","","",,4,"10.1016/j.jocm.2022.100353","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127790621&doi=10.1016%2fj.jocm.2022.100353&partnerID=40&md5=35640a6f34e70b1184e47157706a628c","University of California, Berkeley, United States","McFadden, D., University of California, Berkeley, United States",,,"Elsevier Ltd",17555345,,,,"English","J. Choice Model.",Article,"Final","All Open Access, Hybrid Gold",Scopus,2-s2.0-85127790621
"Gritckevich A., Katona Z., Sarvary M.","57269632900;57144152400;6603542288;","Ad Blocking",2022,"Management Science","68","6",,"4703","4724",,6,"10.1287/mnsc.2021.4106","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126592907&doi=10.1287%2fmnsc.2021.4106&partnerID=40&md5=a0f9ccd68d18346b31016bb33ddfd45c","Columbia Business School, Columbia University, New York, NY  10027, United States; Haas School of Business, University of California, Berkeley, Berkeley, CA  94720, United States","Gritckevich, A., Columbia Business School, Columbia University, New York, NY  10027, United States; Katona, Z., Haas School of Business, University of California, Berkeley, Berkeley, CA  94720, United States; Sarvary, M., Columbia Business School, Columbia University, New York, NY  10027, United States",,,"INFORMS Inst.for Operations Res.and the Management Sciences",00251909,,MSCIA,,"English","Manage Sci",Article,"Final","",Scopus,2-s2.0-85126592907
"Jiang L., Levine R., Lin C., Xie W.","37665131200;23080621700;25630694300;57188650655;","Deposit Supply and Bank Transparency",2022,"Management Science","68","5",,"3834","3855",,2,"10.1287/mnsc.2021.4012","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132920470&doi=10.1287%2fmnsc.2021.4012&partnerID=40&md5=cc47dab5a588ba67f9105c2128cde371","Faculty of Business, School of Accounting and Finance, Hong Kong Polytechnic University, Kowloon, Hong Kong; Haas School of Business, University of California, Berkeley, Berkeley, CA  94720, United States; Faculty of Business and Economics, The University of Hong Kong, Pokfulam, Hong Kong, Hong Kong; Finance, CUHK Business School, Chinese University of Hong Kong, Hong Kong, Hong Kong","Jiang, L., Faculty of Business, School of Accounting and Finance, Hong Kong Polytechnic University, Kowloon, Hong Kong; Levine, R., Haas School of Business, University of California, Berkeley, Berkeley, CA  94720, United States; Lin, C., Faculty of Business and Economics, The University of Hong Kong, Pokfulam, Hong Kong, Hong Kong; Xie, W., Finance, CUHK Business School, Chinese University of Hong Kong, Hong Kong, Hong Kong",,,"INFORMS Inst.for Operations Res.and the Management Sciences",00251909,,MSCIA,,"English","Manage Sci",Article,"Final","",Scopus,2-s2.0-85132920470
