Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Altman E., Linchey J., Santamaria G., Thompson H.R., Madsen K.A.","57216059168;54879445800;57464291700;35729849700;13403212500;","Weight Measurements in School: Setting and Student Comfort",2022,"Journal of Nutrition Education and Behavior","54","3",,"249","254",,3,"10.1016/j.jneb.2021.11.007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125141333&doi=10.1016%2fj.jneb.2021.11.007&partnerID=40&md5=b2935fb69afa857e5c7523a474f112cb","School of Public Health, University of California Berkeley, CA, Berkeley","Altman, E., School of Public Health, University of California Berkeley, CA, Berkeley; Linchey, J., School of Public Health, University of California Berkeley, CA, Berkeley; Santamaria, G., School of Public Health, University of California Berkeley, CA, Berkeley; Thompson, H.R., School of Public Health, University of California Berkeley, CA, Berkeley; Madsen, K.A., School of Public Health, University of California Berkeley, CA, Berkeley","Altman, E.; School of Public Health, 2121 Berkeley Way, 5th Fl, CA; email: ealtman@berkeley.edu",,"Elsevier Inc.",14994046,,,"35277221","English","J. Nutr. Educ. Behav.",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85125141333
"Starr N., Gebeyehu N., Gomes A.S.L., Rosas E., Chen T.N., Assefa D., Shless J., Bhattacharya J., Bhattacharya A., Robinowitz D., Purschke M., Baer T.","57199995433;57212486992;7202385912;58221492000;57221512258;58221492100;57226185174;58221492200;7402635438;12808477300;6701356868;57213768166;","Global Collaboration on a UV-C Cabinet to Decontaminate and Reuse N95 Respirators in Low- And Middle-income Environments",2022,"NEJM Catalyst Innovations in Care Delivery","3","3",,"","",,,"10.1056/CAT.21.0439","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85156180792&doi=10.1056%2fCAT.21.0439&partnerID=40&md5=0e4b2a85a9bd86a5c758c4a9cd5ed970","Department of Surgery, University of California, San Francisco, San Francisco, CA, United States; Center for Health Equity in Surgery and Anesthesia, University of California, San Francisco, San Francisco, CA, United States; Lifebox Foundation, Inc., London, United Kingdom; Addis Ababa University, Addis Ababa, Oromia, Ethiopia; Physics Department, Universidade Federal de Pernambuco, Recife, Brazil; ClusterMexicano de Fotonica, Toluca de Lerdo, Mexico; Stanford University, Stanford, CA, United States; Addis Ababa Institute of Technology, Addis Ababa, Oromia, Ethiopia; Department of Bioengineering, University of California Berkeley, Berkeley, CA, United States; Factor[e] Ventures, Nairobi, Kenya; Tata Institute of Fundamental Research, Maharashtra, Mumbai, India; Anesthesia & Perioperative Care, University of California, San Francisco, San Francisco, CA, United States; Wellman Center for Photomedicine, Massachusetts General Hospital, Boston, MA, United States; Stanford Photonics Research Center, Stanford University, Stanford, CA, United States; Applied Physics Department, Stanford University, Stanford, CA, United States; Stem Cell Institute, Stanford University, Stanford, CA, United States","Starr, N., Department of Surgery, University of California, San Francisco, San Francisco, CA, United States, Center for Health Equity in Surgery and Anesthesia, University of California, San Francisco, San Francisco, CA, United States, Lifebox Foundation, Inc., London, United Kingdom; Gebeyehu, N., Addis Ababa University, Addis Ababa, Oromia, Ethiopia; Gomes, A.S.L., Physics Department, Universidade Federal de Pernambuco, Recife, Brazil; Rosas, E., ClusterMexicano de Fotonica, Toluca de Lerdo, Mexico; Chen, T.N., Stanford University, Stanford, CA, United States; Assefa, D., Addis Ababa Institute of Technology, Addis Ababa, Oromia, Ethiopia; Shless, J., Department of Bioengineering, University of California Berkeley, Berkeley, CA, United States; Bhattacharya, J., Factor[e] Ventures, Nairobi, Kenya; Bhattacharya, A., Tata Institute of Fundamental Research, Maharashtra, Mumbai, India; Robinowitz, D., Anesthesia & Perioperative Care, University of California, San Francisco, San Francisco, CA, United States; Purschke, M., Wellman Center for Photomedicine, Massachusetts General Hospital, Boston, MA, United States; Baer, T., Stanford Photonics Research Center, Stanford University, Stanford, CA, United States, Applied Physics Department, Stanford University, Stanford, CA, United States, Stem Cell Institute, Stanford University, Stanford, CA, United States",,,"Massachussetts Medical Society",26420007,,,,"English","NEJM Catal. Inno. Care Del.",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85156180792
"Navarro S.M., Tsai M.M., Ritchie L.D., Frongillo E.A., Laraia B.A., Pate R.R., Au L.E.","57219846438;57207244609;7005813256;57206407924;6603394700;35460420800;56927965700;","Household food insecurity and children's physical activity and sedentary behaviour in the United States: The Healthy Communities Study",2022,"Public Health Nutrition","25","2",,"381","388",,1,"10.1017/S1368980021002536","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107960459&doi=10.1017%2fS1368980021002536&partnerID=40&md5=86485267cf0f85455af7868538b19b57","Nutrition Policy Institute, Division of Agriculture and Natural Resources, University of California, Oakland, CA, United States; Arnold School of Public Health, University of South Carolina, Columbia, SC, United States; School of Public Health, University of California, Berkeley, CA, United States; Department of Nutrition, University of California, 3215 Meyer Hall, One Shields Avenue, Davis, CA  95616, United States","Navarro, S.M., Nutrition Policy Institute, Division of Agriculture and Natural Resources, University of California, Oakland, CA, United States; Tsai, M.M., Nutrition Policy Institute, Division of Agriculture and Natural Resources, University of California, Oakland, CA, United States; Ritchie, L.D., Nutrition Policy Institute, Division of Agriculture and Natural Resources, University of California, Oakland, CA, United States; Frongillo, E.A., Arnold School of Public Health, University of South Carolina, Columbia, SC, United States; Laraia, B.A., School of Public Health, University of California, Berkeley, CA, United States; Pate, R.R., Arnold School of Public Health, University of South Carolina, Columbia, SC, United States; Au, L.E., Department of Nutrition, University of California, 3215 Meyer Hall, One Shields Avenue, Davis, CA  95616, United States","Au, L.E.; Department of Nutrition, One Shields Avenue, United States; email: leau@ucdavis.edu",,"Cambridge University Press",13689800,,PHNUF,"34108064","English","Public Health Nutr.",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85107960459
"Beydoun M.A., Noren Hooten N., Maldonado A.I., Beydoun H.A., Weiss J., Evans M.K., Zonderman A.B.","55911583000;57212038293;57211349802;24073158800;57195982912;7404538531;57211703435;","BMI and Allostatic Load Are Directly Associated with Longitudinal Increase in Plasma Neurofilament Light among Urban Middle-Aged Adults",2022,"Journal of Nutrition","152","2",,"535","549",,7,"10.1093/jn/nxab381","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124432928&doi=10.1093%2fjn%2fnxab381&partnerID=40&md5=455a5798ecaa679c29dcafb21e42eafe","Laboratory of Epidemiology and Population Sciences, National Institute on Aging, NIH, Intramural Research Program, Baltimore, MD, United States; Department of Psychology, University of Maryland, Baltimore County, Catonsville, MD, United States; Department of Research Programs, Fort Belvoir Community Hospital, Fort Belvoir, VA, United States; Department of Demography, University of California, Berkeley, Berkeley, CA, United States","Beydoun, M.A., Laboratory of Epidemiology and Population Sciences, National Institute on Aging, NIH, Intramural Research Program, Baltimore, MD, United States; Noren Hooten, N., Laboratory of Epidemiology and Population Sciences, National Institute on Aging, NIH, Intramural Research Program, Baltimore, MD, United States; Maldonado, A.I., Department of Psychology, University of Maryland, Baltimore County, Catonsville, MD, United States; Beydoun, H.A., Department of Research Programs, Fort Belvoir Community Hospital, Fort Belvoir, VA, United States; Weiss, J., Department of Demography, University of California, Berkeley, Berkeley, CA, United States; Evans, M.K., Laboratory of Epidemiology and Population Sciences, National Institute on Aging, NIH, Intramural Research Program, Baltimore, MD, United States; Zonderman, A.B., Laboratory of Epidemiology and Population Sciences, National Institute on Aging, NIH, Intramural Research Program, Baltimore, MD, United States","Beydoun, M.A.; Laboratory of Epidemiology and Population Sciences, United States; email: baydounm@mail.nih.gov",,"Oxford University Press",00223166,,JONUA,"34718678","English","J. Nutr.",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85124432928
"Ludwig D.S., Aronne L.J., Astrup A., De Cabo R., Cantley L.C., Friedman M.I., Heymsfield S.B., Johnson J.D., King J.C., Krauss R.M., Lieberman D.E., Taubes G., Volek J.S., Westman E.C., Willett W.C., Yancy W.S., Ebbeling C.B.","7102252503;56229140200;57215554218;6602763291;35394495300;56282947600;36038154600;14121618900;7404244711;57535046600;7202460412;7006127785;7005510355;7005006430;56803239300;35478698300;6701551751;","Reply to A Drewnowski et al, O Devinsky, D A Booth and E L Gibson, and D J Millward",2022,"American Journal of Clinical Nutrition","115","2",,"595","597",,,"10.1093/ajcn/nqab385","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124318910&doi=10.1093%2fajcn%2fnqab385&partnerID=40&md5=9b262a46c0a86e74b6f615898c377a6b","New Balance Foundation Obesity Prevention Center, Boston Children's HospitalMA, United States; Department of Pediatrics, Harvard Medical School, Boston, MA, United States; Department of Nutrition, Harvard T.H. Chan School of Public Health, Boston, MA, United States; Comprehensive Weight Control Center, Weill Cornell Medicine, New York, NY, United States; Department of Nutrition, Exercise and Sports, University of Copenhagen, Denmark; Translational Gerontology Branch, National Institute on Aging, National Institutes of Health, Baltimore, MD, United States; Department of Medicine, Weill Cornell Medicine, New York, NY, United States; Monell Chemical Senses Center, Philadelphia, PA, United States; Nutrition Science Initiative, San Diego, CA, United States; Metabolism and Body Composition Laboratory, Pennington Biomedical Research Center, Baton Rouge, LA, United States; Diabetes Research Group, Life Sciences Institute, University of British Columbia, Vancouver, Canada; Institute for Personalized Therapeutic Nutrition, Vancouver, Canada; Department of Nutritional Sciences and Toxicology, University of California Berkeley, Berkeley, CA, United States; Departments of Pediatrics and Medicine, University of California San Francisco, San Francisco, CA, United States; Department of Human Evolutionary Biology, Harvard University, Cambridge, MA, United States; Department of Human Sciences, Ohio State University, Columbus, OH, United States; Department of Medicine, Duke University School of Medicine, Durham, NC, United States","Ludwig, D.S., New Balance Foundation Obesity Prevention Center, Boston Children's HospitalMA, United States, Department of Pediatrics, Harvard Medical School, Boston, MA, United States, Department of Nutrition, Harvard T.H. Chan School of Public Health, Boston, MA, United States; Aronne, L.J., Comprehensive Weight Control Center, Weill Cornell Medicine, New York, NY, United States; Astrup, A., Department of Nutrition, Exercise and Sports, University of Copenhagen, Denmark; De Cabo, R., Translational Gerontology Branch, National Institute on Aging, National Institutes of Health, Baltimore, MD, United States; Cantley, L.C., Department of Medicine, Weill Cornell Medicine, New York, NY, United States; Friedman, M.I., Monell Chemical Senses Center, Philadelphia, PA, United States, Nutrition Science Initiative, San Diego, CA, United States; Heymsfield, S.B., Metabolism and Body Composition Laboratory, Pennington Biomedical Research Center, Baton Rouge, LA, United States; Johnson, J.D., Diabetes Research Group, Life Sciences Institute, University of British Columbia, Vancouver, Canada, Institute for Personalized Therapeutic Nutrition, Vancouver, Canada; King, J.C., Department of Nutritional Sciences and Toxicology, University of California Berkeley, Berkeley, CA, United States; Krauss, R.M., Departments of Pediatrics and Medicine, University of California San Francisco, San Francisco, CA, United States; Lieberman, D.E., Department of Human Evolutionary Biology, Harvard University, Cambridge, MA, United States; Taubes, G., Nutrition Science Initiative, San Diego, CA, United States; Volek, J.S., Department of Human Sciences, Ohio State University, Columbus, OH, United States; Westman, E.C., Department of Medicine, Duke University School of Medicine, Durham, NC, United States; Willett, W.C., Department of Nutrition, Harvard T.H. Chan School of Public Health, Boston, MA, United States; Yancy, W.S., Department of Medicine, Duke University School of Medicine, Durham, NC, United States; Ebbeling, C.B., New Balance Foundation Obesity Prevention Center, Boston Children's HospitalMA, United States, Department of Pediatrics, Harvard Medical School, Boston, MA, United States","Ludwig, D.S.; New Balance Foundation Obesity Prevention Center, United States; email: david.ludwig@childrens.harvard.edu",,"Oxford University Press",00029165,,AJCNA,"35139162","English","Am. J. Clin. Nutr.",Letter,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-85124318910
"Albertson E.M., Chuang E., O'Masta B., Miake-Lye I., Haley L.A., Pourat N.","57210798094;36348190000;57216310976;36561968700;57216309624;6603610512;","Systematic Review of Care Coordination Interventions Linking Health and Social Services for High-Utilizing Patient Populations",2022,"Population Health Management","25","1",,"73","85",,6,"10.1089/pop.2021.0057","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124052947&doi=10.1089%2fpop.2021.0057&partnerID=40&md5=649c3e6aaf29623711ec32e2113c9577","University of California Los Angeles Center for Health Policy Research, Health Economics and Evaluation Research Program, Los Angeles, CA, United States; University of California Los Angeles Fielding School of Public Health, Department of Health Policy and Management, Los Angeles, CA, United States; University of California Berkeley, School of Social Welfare, Berkeley, CA, United States; Va Greater Los Angeles Healthcare System, Los Angeles, CA, United States","Albertson, E.M., University of California Los Angeles Center for Health Policy Research, Health Economics and Evaluation Research Program, Los Angeles, CA, United States, University of California Los Angeles Fielding School of Public Health, Department of Health Policy and Management, Los Angeles, CA, United States; Chuang, E., University of California Los Angeles Fielding School of Public Health, Department of Health Policy and Management, Los Angeles, CA, United States, University of California Berkeley, School of Social Welfare, Berkeley, CA, United States; O'Masta, B., University of California Los Angeles Center for Health Policy Research, Health Economics and Evaluation Research Program, Los Angeles, CA, United States; Miake-Lye, I., University of California Los Angeles Fielding School of Public Health, Department of Health Policy and Management, Los Angeles, CA, United States, Va Greater Los Angeles Healthcare System, Los Angeles, CA, United States; Haley, L.A., University of California Los Angeles Center for Health Policy Research, Health Economics and Evaluation Research Program, Los Angeles, CA, United States; Pourat, N., University of California Los Angeles Center for Health Policy Research, Health Economics and Evaluation Research Program, Los Angeles, CA, United States, University of California Los Angeles Fielding School of Public Health, Department of Health Policy and Management, Los Angeles, CA, United States","Albertson, E.M.; Department of Health Policy and Management, 650 Charles Young Drive S, United States; email: elalb@ucla.edu",,"Mary Ann Liebert Inc.",19427891,,,"34134511","English","Popul. Heath. Manage.",Review,"Final","All Open Access, Green",Scopus,2-s2.0-85124052947
"Plasencia M.Z.","57433932200;","Age-Friendly as Tranquilo Ambiente: How Sociocultural Perspectives Shape the Lived Environment of Latinx Older Adults",2022,"Gerontologist","62","1",,"110","118",,5,"10.1093/geront/gnab137","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123811251&doi=10.1093%2fgeront%2fgnab137&partnerID=40&md5=126033c26f8c49aca201cfc4e2c91f16","Department of Ethnic Studies, University of California, Berkeley, CA, United States","Plasencia, M.Z., Department of Ethnic Studies, University of California, Berkeley, CA, United States","Plasencia, M.Z.; Department of Ethnic Studies, 506 Barrow Ln, United States; email: melzp@berkeley.edu",,"Gerontological Society of America",00169013,,GRNTA,"34543415","English","Gerontologist",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-85123811251
"Wang E., Zhu Y., Chehab R.F., Wu J., Hinkle S.N., Weir N.L., Bremer A.A., Yang J., Chen Z., Tsai M.Y., Zhang C.","57427959000;56714080100;57202058027;57194723419;36518905900;55546569600;35749486300;57217133636;37101034600;7403551351;55646336600;","Longitudinal Associations of Plasma Phospholipid Fatty Acids in Pregnancy with Neonatal Anthropometry: Results from the NICHD Fetal Growth Studies—Singleton Cohort",2022,"Nutrients","14","3","592","","",,,"10.3390/nu14030592","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123542524&doi=10.3390%2fnu14030592&partnerID=40&md5=4c01da37a8d8737d82f9a15d0371e7c5","Department of Epidemiology & Biostatistics, University of California, Berkeley, CA  94704, United States; Division of Research, Kaiser Permanente Northern California, Oakland, CA  94612, United States; Department of Epidemiology & Biostatistics, University of California San Francisco, San Francisco, CA  94158, United States; Glotech Inc., BethesdaMD  20850, United States; Department of Biostatistics, Epidemiology and Informatics, Perelman School of Medicine, University of Pennsylvania, Philadelphia, PA  19104, United States; Division of Intramural Population Health Research, Eunice Kennedy Shriver National Institute of Child Health and Human Development, National Institutes of Health, BethesdaMD  20817, United States; Department of Laboratory Medicine and Pathology, University of Minnesota, Minneapolis, MN  55455, United States; Pediatric Growth and Nutrition Branch, Eunice Kennedy Shriver National Institute of Child Health and Human Development, National Institutes of Health, BethesdaMD  20817, United States; Department of Epidemiology, Harvard T. H. Chan School of Public Health, Boston, MA  02115, United States; Epidemiology Branch, Division of Population Health Research, Eunice Kennedy Shriver National Institute of Child Health and Human Development, National Institutes of Health, BethesdaMD  20817, United States; Department of Obstetrics & Gynaecology, Yong Loo Lin School of Medicine, National University of Singapore, Singapore, 117597, Singapore; NUS Bia-Echo Asia Centre for Reproductive Longevity and Equality (ACRLE), Yong Loo Lin School of Medicine, National University of Singapore, Singapore, 117597, Singapore","Wang, E., Department of Epidemiology & Biostatistics, University of California, Berkeley, CA  94704, United States, Division of Research, Kaiser Permanente Northern California, Oakland, CA  94612, United States; Zhu, Y., Division of Research, Kaiser Permanente Northern California, Oakland, CA  94612, United States, Department of Epidemiology & Biostatistics, University of California San Francisco, San Francisco, CA  94158, United States; Chehab, R.F., Division of Research, Kaiser Permanente Northern California, Oakland, CA  94612, United States; Wu, J., Glotech Inc., BethesdaMD  20850, United States; Hinkle, S.N., Department of Biostatistics, Epidemiology and Informatics, Perelman School of Medicine, University of Pennsylvania, Philadelphia, PA  19104, United States, Division of Intramural Population Health Research, Eunice Kennedy Shriver National Institute of Child Health and Human Development, National Institutes of Health, BethesdaMD  20817, United States; Weir, N.L., Department of Laboratory Medicine and Pathology, University of Minnesota, Minneapolis, MN  55455, United States; Bremer, A.A., Pediatric Growth and Nutrition Branch, Eunice Kennedy Shriver National Institute of Child Health and Human Development, National Institutes of Health, BethesdaMD  20817, United States; Yang, J., Department of Epidemiology, Harvard T. H. Chan School of Public Health, Boston, MA  02115, United States; Chen, Z., Division of Intramural Population Health Research, Eunice Kennedy Shriver National Institute of Child Health and Human Development, National Institutes of Health, BethesdaMD  20817, United States; Tsai, M.Y., Department of Laboratory Medicine and Pathology, University of Minnesota, Minneapolis, MN  55455, United States; Zhang, C., Epidemiology Branch, Division of Population Health Research, Eunice Kennedy Shriver National Institute of Child Health and Human Development, National Institutes of Health, BethesdaMD  20817, United States, Department of Obstetrics & Gynaecology, Yong Loo Lin School of Medicine, National University of Singapore, Singapore, 117597, Singapore, NUS Bia-Echo Asia Centre for Reproductive Longevity and Equality (ACRLE), Yong Loo Lin School of Medicine, National University of Singapore, Singapore, 117597, Singapore","Zhang, C.; Epidemiology Branch, Bethesda, United States; email: obgzc@nus.edu.sg",,"MDPI",20726643,,,"35276951","English","Nutrients",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85123542524
"Long J.M., Khandaker A.M., Sthity R.A., Westcott J.E., Matveev A., Black R.E., King J.C., Islam K.M., Arifeen S.E., Ahmed T., Islam M.M., McDonald C.M., Krebs N.F.","57205612366;57286202800;57202028655;19838423500;57418774800;26541165000;7404244711;57285733900;57205242356;57199863008;57216237926;36787164200;7004298062;","Exchangeable Zinc Pool Size Reflects form of Zinc Supplementation in Young Children and Is Not Associated with Markers of Inflammation",2022,"Nutrients","14","3","481","","",,2,"10.3390/nu14030481","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123075126&doi=10.3390%2fnu14030481&partnerID=40&md5=e4c859c56821e6b669a330383b93052e","Department of Pediatrics, University of Colorado Denver Anschutz Medical Campus, Aurora, CO  80045, United States; Nutrition and Clinical Services Division, International Centre for Diarrhoeal Disease Research, Bangladesh (icddr,b), Dhaka, 1212, Bangladesh; Department of Mathematical and Statistical Sciences, University of Colorado Denver, Denver, CO  80204, United States; Institute for International Programs, Bloomberg School of Public Health, Johns Hopkins University, Baltimore, MD  21218, United States; International Zinc Nutrition Consultative Group, University of California, San Francisco, CA  94158, United States; Division of Nutritional Sciences and Toxicology, University of California, Berkeley, CA  94720, United States; Division of Gastroenterology, Hepatology and Nutrition, Department of Pediatrics, School of Medicine, University of California, San Francisco, CA  94158, United States","Long, J.M., Department of Pediatrics, University of Colorado Denver Anschutz Medical Campus, Aurora, CO  80045, United States; Khandaker, A.M., Nutrition and Clinical Services Division, International Centre for Diarrhoeal Disease Research, Bangladesh (icddr,b), Dhaka, 1212, Bangladesh; Sthity, R.A., Nutrition and Clinical Services Division, International Centre for Diarrhoeal Disease Research, Bangladesh (icddr,b), Dhaka, 1212, Bangladesh; Westcott, J.E., Department of Pediatrics, University of Colorado Denver Anschutz Medical Campus, Aurora, CO  80045, United States; Matveev, A., Department of Mathematical and Statistical Sciences, University of Colorado Denver, Denver, CO  80204, United States; Black, R.E., Institute for International Programs, Bloomberg School of Public Health, Johns Hopkins University, Baltimore, MD  21218, United States, International Zinc Nutrition Consultative Group, University of California, San Francisco, CA  94158, United States; King, J.C., International Zinc Nutrition Consultative Group, University of California, San Francisco, CA  94158, United States, Division of Nutritional Sciences and Toxicology, University of California, Berkeley, CA  94720, United States; Islam, K.M., Nutrition and Clinical Services Division, International Centre for Diarrhoeal Disease Research, Bangladesh (icddr,b), Dhaka, 1212, Bangladesh; Arifeen, S.E., Nutrition and Clinical Services Division, International Centre for Diarrhoeal Disease Research, Bangladesh (icddr,b), Dhaka, 1212, Bangladesh; Ahmed, T., Nutrition and Clinical Services Division, International Centre for Diarrhoeal Disease Research, Bangladesh (icddr,b), Dhaka, 1212, Bangladesh; Islam, M.M., Nutrition and Clinical Services Division, International Centre for Diarrhoeal Disease Research, Bangladesh (icddr,b), Dhaka, 1212, Bangladesh; McDonald, C.M., International Zinc Nutrition Consultative Group, University of California, San Francisco, CA  94158, United States, Division of Gastroenterology, Hepatology and Nutrition, Department of Pediatrics, School of Medicine, University of California, San Francisco, CA  94158, United States; Krebs, N.F., Department of Pediatrics, University of Colorado Denver Anschutz Medical Campus, Aurora, CO  80045, United States, International Zinc Nutrition Consultative Group, University of California, San Francisco, CA  94158, United States","Krebs, N.F.; Department of Pediatrics, United States; email: nancy.krebs@cuanschutz.edu",,"MDPI",20726643,,,"35276840","English","Nutrients",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85123075126
"Wu X.V., Selvam U.P., Wang W., Ang E.N.K., Devi K.M., Chan Y.S., Wee F.C., Zhao S., Sehgal V., Chi Y.","56449603900;57211517541;52265077800;23099412200;57409104300;7403676595;6507865386;8433003800;57211200090;57211522798;","A web-based clinical pedagogy program to promote professional development for nurse preceptors: A quasi-experimental study",2022,"Nurse Education in Practice","59",,"103288","","",,2,"10.1016/j.nepr.2022.103288","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122648380&doi=10.1016%2fj.nepr.2022.103288&partnerID=40&md5=2861696f792ded05fedde222ea50eb4c","Alice Lee Centre for Nursing Studies, Yong Loo Lin School of Medicine, National University of Singapore, Level 2, Clinical Research Centre, Block MD 11,10 Medical Drive, Singapore, 117597, Singapore; Tan Tock Seng Hospital, 11 Jln Tan Tock Seng, Singapore, 308433, Singapore; School of Computing, National University of Singapore, Singapore, 117417, Singapore; University of California, Berkeley, 2803 Telegraph Avenue Unit A, Berkeley, CA  94705, United States; Witz-U Pte. Ltd, Block 5008 Ang Mo Kio Avenue 5 #04–09/16, Techplace II, Singapore, 569874, Singapore","Wu, X.V., Alice Lee Centre for Nursing Studies, Yong Loo Lin School of Medicine, National University of Singapore, Level 2, Clinical Research Centre, Block MD 11,10 Medical Drive, Singapore, 117597, Singapore; Selvam, U.P., Tan Tock Seng Hospital, 11 Jln Tan Tock Seng, Singapore, 308433, Singapore; Wang, W., Alice Lee Centre for Nursing Studies, Yong Loo Lin School of Medicine, National University of Singapore, Level 2, Clinical Research Centre, Block MD 11,10 Medical Drive, Singapore, 117597, Singapore; Ang, E.N.K., Alice Lee Centre for Nursing Studies, Yong Loo Lin School of Medicine, National University of Singapore, Level 2, Clinical Research Centre, Block MD 11,10 Medical Drive, Singapore, 117597, Singapore; Devi, K.M., Alice Lee Centre for Nursing Studies, Yong Loo Lin School of Medicine, National University of Singapore, Level 2, Clinical Research Centre, Block MD 11,10 Medical Drive, Singapore, 117597, Singapore; Chan, Y.S., Alice Lee Centre for Nursing Studies, Yong Loo Lin School of Medicine, National University of Singapore, Level 2, Clinical Research Centre, Block MD 11,10 Medical Drive, Singapore, 117597, Singapore; Wee, F.C., Tan Tock Seng Hospital, 11 Jln Tan Tock Seng, Singapore, 308433, Singapore; Zhao, S., School of Computing, National University of Singapore, Singapore, 117417, Singapore; Sehgal, V., University of California, Berkeley, 2803 Telegraph Avenue Unit A, Berkeley, CA  94705, United States; Chi, Y., Witz-U Pte. Ltd, Block 5008 Ang Mo Kio Avenue 5 #04–09/16, Techplace II, Singapore, 569874, Singapore","Wu, X.V.; Alice Lee Centre for Nursing Studies, Level 2, Clinical Research Centre, Block MD 11,10 Medical Drive, Singapore; email: nurwux@nus.edu.sg",,"Elsevier Ltd",14715953,,,"35066256","English","Nurse Educ. Pract.",Article,"Final","",Scopus,2-s2.0-85122648380
"Penilla C., Tschann J.M., Pasch L.A., Flores E., Deardorff J., Martinez S.M., Butte N.F., Greenspan L.C.","12760249200;7003738545;6602825238;7102222285;12785821700;23978290100;7006783378;6602715693;","Style of meal service and feeding practices among Mexican American fathers and mothers: An analysis of video-recorded children's evening mealtime at home",2022,"Appetite","169",,"105851","","",,,"10.1016/j.appet.2021.105851","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120979141&doi=10.1016%2fj.appet.2021.105851&partnerID=40&md5=0973ae2ab43fdc9b3044c4dddc499d2c","Division of Adolescent and Young Adult Medicine, University of California, San Francisco, Box 0503, 94118-0503, San Francisco, CA, United States; Department of Psychiatry, University of California, San Francisco, Box 0848, 94143-0848, San Francisco, CA, United States; Department of Counseling Psychology, University of San Francisco, 2130 Fulton St, San Francisco, CA  94118, United States; School of Public Health, University of California, Berkeley, 2121 Berkeley Way West, 94720-7360, Berkeley, CA, United States; Department of Epidemiology and Biostatistics, University of California, San Francisco, 550 16th St, San Francisco, CA  94158, United States; Department of Pediatrics, Baylor College of Medicine, USDA/ARS Children's Nutrition Research Center, 1100 Bates St, 77030-2600, Houston, TX, United States; Kaiser Permanente, 2200 O'Farrell St, San Francisco, CA  94115, United States","Penilla, C., Division of Adolescent and Young Adult Medicine, University of California, San Francisco, Box 0503, 94118-0503, San Francisco, CA, United States; Tschann, J.M., Department of Psychiatry, University of California, San Francisco, Box 0848, 94143-0848, San Francisco, CA, United States; Pasch, L.A., Department of Psychiatry, University of California, San Francisco, Box 0848, 94143-0848, San Francisco, CA, United States; Flores, E., Department of Counseling Psychology, University of San Francisco, 2130 Fulton St, San Francisco, CA  94118, United States; Deardorff, J., School of Public Health, University of California, Berkeley, 2121 Berkeley Way West, 94720-7360, Berkeley, CA, United States; Martinez, S.M., Department of Epidemiology and Biostatistics, University of California, San Francisco, 550 16th St, San Francisco, CA  94158, United States; Butte, N.F., Department of Pediatrics, Baylor College of Medicine, USDA/ARS Children's Nutrition Research Center, 1100 Bates St, 77030-2600, Houston, TX, United States; Greenspan, L.C., Kaiser Permanente, 2200 O'Farrell St, San Francisco, CA  94115, United States","Penilla, C.; Division of Adolescent and Young Adult Medicine, San Francisco, Box 0503, 94118-0503, United States; email: carlos.penilla@ucsf.edu",,"Academic Press",01956663,,APPTD,"34883137","English","Appetite",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85120979141
